ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link_1
4250,4249,"Payment received on 12 January 2024 - £1,000.00",2024-01-30,2024-03-18,,Employment and earnings - Ad hoc payments,Marsha De Cordova,4676,True,12/01/2024,,Monetary,,1000.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4250
4361,4353,"Payment received on 12 October 2023 - £2,086.32",2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Jesse Norman,3991,True,12/10/2023,,Monetary,for licensing rights for broadcast of a book.,2086.32,0.00,no additional hours,True,BBC,False,"Broadcasting House, Portland Place, London W1A 1AA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4361
5404,4965,"Payment received on 17 January 2024 - £4,000.00",2024-02-20,2024-03-18,,Employment and earnings - Ad hoc payments,Mark Pritchard,1576,True,17/01/2024,,Monetary,for providing marketing advice between 1 December 2023 and 31 January 2024.,4000.00,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5404
4513,3871,"Payment received on 13 March 2024 - £50,000.00",2024-03-18,2024-03-18,,Employment and earnings - Ad hoc payments,Chris Bryant,1446,True,13/03/2024,,Monetary,for an advance on a book.,50000.00,10.00,,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4513
4941,4940,Payment received on 16 January 2024 - £927.96,2024-01-23,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Keir Starmer,4514,True,16/01/2024,,Monetary,,927.96,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4941
4131,4129,Payment expected for services on 11 November 2023 - £500.00,2023-11-22,2024-03-18,,Employment and earnings - Ad hoc payments,Dawn Butler,1489,False,11/11/2023,,Monetary,"for appearing as a panellist at Stylist Live, the annual conference held by the Stylist Magazine on 11 November 2023.",500.00,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4131
4717,4711,"Payment received on 30 November 2023 - £58,826.32",2023-12-19,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,30/11/2023,,Monetary,(no VAT) for legal services provided between 1 June 2023 and 30 November 2023,58826.32,50.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4717
4529,4172,"Payment received on 15 February 2024 - £5,000.00",2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,15/02/2024,,Monetary,(no VAT) for legal services provided between 5 January 2024 and 15 February 2023,5000.00,5.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4529
4372,4367,Payment received on 25 September 2023 - £600.00,2023-10-18,2024-03-18,,Employment and earnings - Ad hoc payments,Jess Phillips,4370,True,25/09/2023,,Monetary,for an appearance on the weekly News Paper review slot in September 2023.,600.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4372
4426,4424,"Payment received on 28 September 2023 - £1,350.00",2023-10-04,2024-03-18,,Employment and earnings - Ad hoc payments,Rachel Reeves,4031,True,28/09/2023,,Monetary,for recording an audio book.,1350.00,12.00,,True,Hodder & Stoughton Limited,False,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4426
4535,3818,Payment expected for services on 21 February 2024 - £150.00,2024-03-15,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,21/02/2024,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4535
4536,3818,Payment expected for services on 13 March 2024 - £150.00,2024-03-15,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,13/03/2024,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4536
5125,4833,"Payment expected for services on 01 September 2022 - £5,000.00",2022-09-22,2024-03-18,,Employment and earnings - Ad hoc payments,Mark Garnier,4074,False,01/09/2022,,Monetary,as an annual retainer fee covering 1 September 2022 to 31 August 2023.,5000.00,0.00,none,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5125
4171,4169,Payment received on 30 October 2023 - £873.22,2023-11-08,2024-03-18,,Employment and earnings - Ad hoc payments,Yvette Cooper,420,True,30/10/2023,,Monetary,for additional sales of a book already published.,873.22,0.00,no additional hours,True,Atlantic Books Ltd,False,"Ormond House, 27 Boswell Street, London WC1 3JZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4171
4319,4308,"Payment received on 02 November 2023 - £1,968.00",2023-11-09,2024-03-18,,Employment and earnings - Ad hoc payments,Esther McVey,4084,True,02/11/2023,,Monetary,for five columns in the Daily Express.,1968.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4319
4317,4308,Payment received on 19 September 2023 - £500.00,2023-10-10,2024-03-18,,Employment and earnings - Ad hoc payments,Esther McVey,4084,True,19/09/2023,,Monetary,for a column in the Daily Express.,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4317
4347,4341,Payment received on 31 December 2023 - £966.97,2024-01-04,2024-03-18,,Employment and earnings - Ad hoc payments,Dr Andrew Murrison,1466,True,31/12/2023,,Monetary,,966.97,28.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4347
5121,4711,"Payment received on 29 December 2023 - £58,826.32",2024-01-23,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,29/12/2023,,Monetary,(no VAT) for legal services provided between 1 May and 29 December 2024,58826.32,50.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5121
4179,4172,"Payment received on 31 January 2024 - £33,000.00",2024-02-16,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,31/01/2024,,Monetary,(no VAT) for legal services provided between 1 February and 31 July 2023,33000.00,30.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4179
4360,4353,Payment received on 12 October 2023 - £105.71,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Jesse Norman,3991,True,12/10/2023,,Monetary,for book royalties.,105.71,0.00,no additional hours,True,Everyman’s Library,False,"Northburgh House, 10 Northburgh St, London EC1V 0AT",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4360
4362,4353,Payment received on 12 October 2023 - £151.10,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Jesse Norman,3991,True,12/10/2023,,Monetary,for book royalties.,151.10,0.00,no additional hours,True,HarperCollins Publishers Ltd,False,"Westerhill Road, Bishopsbriggs, Glasgow G64 2QT",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4362
5405,4965,"Payment received on 16 February 2024 - £4,000.00",2024-03-08,2024-03-18,,Employment and earnings - Ad hoc payments,Mark Pritchard,1576,True,16/02/2024,,Monetary,for providing marketing advice between 1 January 2024 and 31 January 2024.,4000.00,12.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5405
3805,3799,Payment received on 23 November 2023 - £50.00,2023-11-22,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Alec Shelbrooke,3997,True,23/11/2023,,Monetary,for an interview on the First Edition show on Talk TV on 19 October 2023.,50.00,0.25,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3805
3879,3871,"Payment received on 01 March 2024 - £10,000.00",2024-03-04,2024-03-18,,Employment and earnings - Ad hoc payments,Chris Bryant,1446,True,01/03/2024,,Monetary,for the rights to make a television series based on my book.,10000.00,0.00,no additional hours,True,Mother Pictures Ltd,False,"Biscuit Building, 10 Redchurch Street, London E2 7DD",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3879
4336,4335,"Payment received on 03 October 2023 - £1,368.17",2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Mr Andrew Mitchell,1211,True,03/10/2023,,Monetary,interim sales payment,1368.17,0.00,no additional hours,True,Biteback Publishing,False,"21 Marina Court, Castle Street, Hull HU1 1TJ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4336
4374,4367,Payment received on 23 November 2023 - £300.00,2023-12-08,2024-03-18,,Employment and earnings - Ad hoc payments,Jess Phillips,4370,True,23/11/2023,,Monetary,for an appearance on the weekly New Paper Review slot in November 2023.,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4374
5021,5020,Payment received on 28 October 2023 - £758.00,2023-11-01,2024-03-18,,Employment and earnings - Ad hoc payments,Pete Wishart,1440,True,28/10/2023,,Monetary,,758.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5021
3823,3818,Payment expected for services on 13 December 2023 - £150.00,2023-12-13,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,13/12/2023,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3823
4134,4133,"Payment received on 11 January 2024 - £1,000.00",2024-01-29,2024-03-18,,Employment and earnings - Ad hoc payments,Dawn Butler,1489,True,11/01/2024,,Monetary,for an appearance on the Black Women Rising podcast.,1000.00,4.00,,True,Leanne Pero Foundation,False,"Unit 419, Peckham Levels, Peckham Town Centre Car Park, Peckham, London SE15 4ST",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4134
4328,4321,"Payment received on 28 September 2023 - £4,286.23",2023-10-10,2024-03-18,,Employment and earnings - Ad hoc payments,Esther McVey,4084,True,28/09/2023,,Monetary,for presenting five episodes of a current affairs programme.,4286.23,16.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4328
4330,4321,"Payment received on 30 November 2023 - £3,415.03",2023-12-19,2024-03-18,,Employment and earnings - Ad hoc payments,Esther McVey,4084,True,30/11/2023,,Monetary,for presenting two episodes of a current affairs programme.,3415.03,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4330
4792,4791,Payment received on 03 November 2023 - £325.00,2023-11-14,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Bernard Jenkin,40,True,03/11/2023,,Monetary,,325.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4792
3892,3888,Payment received on 11 October 2023 - £400.00,2023-10-11,2024-03-18,,Employment and earnings - Ad hoc payments,Chris Bryant,1446,True,11/10/2023,,Monetary,for a book review.,400.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3892
3878,3871,"Payment received on 19 January 2024 - £1,000.00",2024-01-22,2024-03-18,,Employment and earnings - Ad hoc payments,Chris Bryant,1446,True,19/01/2024,,Monetary,for reading the audiobook of my new book.,1000.00,12.00,,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3878
4359,4353,Payment received on 12 October 2023 - £221.80,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Jesse Norman,3991,True,12/10/2023,,Monetary,for subsidiary rights.,221.80,0.00,no additional hours,True,Everyman’s Library,False,"Northburgh House, 10 Northburgh St, London EC1V 0AT",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4359
4289,4288,"Payment received on 27 October 2023 - £1,000.00",2023-11-14,2024-03-18,,Employment and earnings - Ad hoc payments,Clive Lewis,4500,True,27/10/2023,,Monetary,for recording six episodes of a podcast.,1000.00,52.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4289
3779,3778,Payment received on 26 October 2023 - £496.43,2023-11-02,2024-03-18,,Employment and earnings - Ad hoc payments,Michael Shanks,4998,True,26/10/2023,,Monetary,final payment for work as a teacher at Park Mains High School.,496.43,0.00,none since my election,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3779
5139,5017,"Payment received on 29 September 2023 - £25,000.00",2023-10-19,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Gavin Williamson,4108,True,29/09/2023,,Monetary,as a one-off bonus,25000.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5139
5023,5020,"Payment received on 28 October 2023 - £1,491.00",2023-11-01,2024-03-18,,Employment and earnings - Ad hoc payments,Pete Wishart,1440,True,28/10/2023,,Monetary,,1491.00,0.00,No additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5023
4716,4711,"Payment received on 14 September 2023 - £56,988.36",2023-10-05,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,14/09/2023,,Monetary,(no VAT) for legal services provided between 1 May 2023 and 31 July 2023,56988.36,40.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4716
4358,4353,Payment received on 09 October 2023 - £36.78,2023-10-16,2024-03-18,,Employment and earnings - Ad hoc payments,Jesse Norman,3991,True,09/10/2023,,Monetary,for book royalties.,36.78,0.00,no additional hours,True,Penguin Books Ltd,False,"20 Vauxhall Bridge Rd, London SW1V 2SA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4358
4290,4288,"Payment received on 05 December 2023 - £1,000.00",2023-12-07,2024-03-18,,Employment and earnings - Ad hoc payments,Clive Lewis,4500,True,05/12/2023,,Monetary,for recording six episodes of a podcast.,1000.00,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4290
4427,4424,"Payment received on 27 October 2023 - £6,667.00",2023-11-02,2024-03-18,,Employment and earnings - Ad hoc payments,Rachel Reeves,4031,True,27/10/2023,,Monetary,as a further advance for writing a book.,6667.00,0.00,no additional hours,True,Hodder & Stoughton Limited,False,"Carmelite House, 50 Victoria Embankment, London EC4Y 0DZ",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4427
3821,3818,Payment expected for services on 18 October 2023 - £150.00,2023-10-19,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,18/10/2023,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3821
4329,4321,"Payment received on 26 October 2023 - £3,916.66",2023-11-09,2024-03-18,,Employment and earnings - Ad hoc payments,Esther McVey,4084,True,26/10/2023,,Monetary,for presenting four episodes of a current affairs programme.,3916.66,18.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4329
4348,4341,"Payment received on 31 January 2024 - £1,859.55",2024-02-16,2024-03-18,,Employment and earnings - Ad hoc payments,Dr Andrew Murrison,1466,True,31/01/2024,,Monetary,,1859.55,50.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4348
3877,3871,"Payment received on 09 November 2023 - £8,000.00",2023-11-10,2024-03-18,,Employment and earnings - Ad hoc payments,Chris Bryant,1446,True,09/11/2023,,Monetary,for an option on my book.,8000.00,0.00,no additional hours,True,Pathé Pictures UK,False,"6 Ramillies Street, London W1F 7TY",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3877
4121,4120,Payment received on 29 November 2023 - £350.00,2023-11-30,2024-03-18,,Employment and earnings - Ad hoc payments,Dawn Butler,1489,True,29/11/2023,,Monetary,for delivering a session of a development programme.,350.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4121
5122,4711,"Payment received on 15 February 2024 - £58,826.33",2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,15/02/2024,,Monetary,(no VAT) for legal services provide between 1 September 2023 and 31 January 2024,58826.33,50.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5122
4176,4172,"Payment received on 29 December 2023 - £6,000.00",2024-01-23,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,29/12/2023,,Monetary,(no VAT) legal services provided between 1 May and 1 July 2023,6000.00,6.00,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4176
3822,3818,Payment expected for services on 22 November 2023 - £150.00,2023-11-28,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,22/11/2023,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3822
4139,4138,"Payment received on 30 January 2024 - £1,650.00",2024-02-06,2024-03-18,,Employment and earnings - Ad hoc payments,Mr Alistair Carmichael,1442,True,30/01/2024,,Monetary,for attending eleven meetings.,1650.00,11.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4139
4854,4853,Payment received on 01 December 2023 - £400.00,2023-12-19,2024-03-18,,Employment and earnings - Ad hoc payments,Sir John Hayes,350,True,01/12/2023,,Monetary,for a column in the Sunday Express.,400.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4854
4380,4379,Payment expected for services on 18 November 2023 - £600.00,2023-11-20,2024-03-18,,Employment and earnings - Ad hoc payments,Lucy Powell,4263,False,18/11/2023,,Monetary,for an appearance on an episode of Christmas University Challenge filmed on 18 November 2023.,600.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4380
4528,4172,"Payment received on 15 February 2024 - £1,500.00",2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Geoffrey Cox,1508,True,15/02/2024,,Monetary,(no VAT) legal services provided between 5 January 2024 and 15 February 2024,1500.00,1.50,approx,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4528
4401,4400,"Payment expected for services on 24 October 2023 - £1,000.00",2023-12-13,2024-03-18,,Employment and earnings - Ad hoc payments,Angela Rayner,4356,False,24/10/2023,,Monetary,for hosting an LBC Show on 24 October 2023.,1000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4401
4373,4367,Payment received on 26 October 2023 - £600.00,2023-11-21,2024-03-18,,Employment and earnings - Ad hoc payments,Jess Phillips,4370,True,26/10/2023,,Monetary,for two appearances on the weekly News Paper review slot in October 2023.,600.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4373
4517,4515,Payment received on 29 February 2024 - £409.20,2024-03-05,2024-03-18,,Employment and earnings - Ad hoc payments,Ms Stella Creasy,4088,True,29/02/2024,,Monetary,for two articles.,409.20,8.00,,False,,False,,,True,Donated by the Member to the recipient,Other,Fee allocated to my staffing budget.,https://interests-api.parliament.uk/api/v1/Interests/4517
4516,4515,Payment received on 11 January 2024 - £261.72,2024-03-05,2024-03-18,,Employment and earnings - Ad hoc payments,Ms Stella Creasy,4088,True,11/01/2024,,Monetary,for two articles.,261.72,4.00,,False,,False,,,True,Donated by the Member to the recipient,Other,Fee allocated to my staffing budget.,https://interests-api.parliament.uk/api/v1/Interests/4516
4794,4791,Payment expected for services on 25 November 2023 - £325.00,2023-11-20,2024-03-18,,Employment and earnings - Ad hoc payments,Sir Bernard Jenkin,40,False,25/11/2023,,Monetary,,325.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4794
4534,3818,Payment expected for services on 17 January 2024 - £150.00,2024-03-15,2024-03-18,,Employment and earnings - Ad hoc payments,Dame Karen Bradley,4110,False,17/01/2024,,Monetary,for a meeting.,150.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4534
3870,3869,"Payment received on 23 February 2024 - £20,520.60",2024-03-04,2024-03-18,,Employment and earnings - Ad hoc payments,Suella Braverman,4475,True,23/02/2024,,Monetary,"comprised of a payment of £19,920.60 and accommodation for my husband and I valued at £600.",20520.60,6.00,,True,Ananda Bazar Patrika (ABP)  Network,False,"Ananda Bazar Patrika (ABP) Network, FC -12, Film City, Sector 16A, Noida, Uttar Pradesh - 201301, India",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3870
4521,4341,Payment received on 29 February 2024 - £146.76,2024-03-11,2024-03-18,,Employment and earnings - Ad hoc payments,Dr Andrew Murrison,1466,True,29/02/2024,,Monetary,,146.76,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4521
4128,4126,"Payment received on 20 September 2023 - £2,092.61",2023-10-05,2024-03-18,,Employment and earnings - Ad hoc payments,Dawn Butler,1489,True,20/09/2023,,Monetary,"for being the British delegate to the 2023 Congressional Black Caucus in Washington DC, United States, comprised of a payment of £331.04 and accommodation with a value of £1,761.57.",2092.61,24.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4128
4022,4017,Payment received on 28 September 2023 - £155.60,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/09/2023,,Monetary,,155.60,17.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4022
4024,4017,Payment received on 24 January 2024 - £307.60,2024-01-24,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,24/01/2024,,Monetary,,307.60,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4024
3933,3723,"Payment received on 23 February 2024 - £5,460.00",2024-02-27,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,23/02/2024,,Monetary,"for radio shows on 1, 7, 14, 21 and 28 January 2024.",5460.00,22.50,including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3933
3941,3938,"Payment received on 18 December 2023 - £5,100.00",2024-01-03,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,18/12/2023,,Monetary,for speaking at a Black History Month event on 9 November 2023.,5100.00,4.00,including preparation,True,Freshfields Bruckhaus Deringer,False,"100 Bishopsgate, London EC2P 2SR",law firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3941
4019,4017,Payment received on 28 March 2023 - £167.20,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/03/2023,,Monetary,,167.20,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4019
4021,4017,Payment received on 28 July 2023 - £163.60,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/07/2023,,Monetary,,163.60,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4021
3927,3723,Payment received on 26 September 2023 - £945.00,2023-10-03,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,26/09/2023,,Monetary,for a show on 13 August 2023.,945.00,4.50,in total including preparation time,True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3927
3940,3938,"Payment received on 06 December 2023 - £5,100.00",2023-12-15,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,06/12/2023,,Monetary,for speaking at a Black History Month event on 24 October 2023.,5100.00,4.00,including preparation,True,Proskauer Rose,False,"110 Bishopsgate, London EC2N 4AY",law firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3940
3943,3942,Payment received on 07 December 2023 - £700.00,2023-12-18,2024-03-16,,Employment and earnings - Ad hoc payments,Alicia Kearns,4805,True,07/12/2023,,Monetary,for two articles for the Daily Express.,700.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3943
4023,4017,Payment received on 28 November 2023 - £231.60,2023-11-28,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/11/2023,,Monetary,,231.60,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4023
4025,4017,Payment received on 28 February 2024 - £107.60,2024-03-04,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/02/2024,,Monetary,,107.60,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4025
3931,3723,"Payment received on 30 January 2024 - £9,030.00",2024-02-05,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,30/01/2024,,Monetary,"for eight shows on 3, 10, 17, 24, 27, 28, 29 and 31 December 2023.",9030.00,36.00,including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3931
3939,3938,"Payment received on 21 November 2023 - £5,100.00",2023-11-21,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,21/11/2023,,Monetary,for speaking at a Black History Month event on 13 October 2023.,5100.00,4.00,including preparation,True,Microsoft UK,False,"Microsoft Campus, Thames Valley Park, Reading RG6 1WG",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3939
4020,4017,Payment received on 28 June 2023 - £155.60,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/06/2023,,Monetary,,155.60,5.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4020
3928,3723,"Payment received on 24 November 2023 - £5,250.00",2023-11-29,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,24/11/2023,,Monetary,"for five shows on 1, 8, 15, 22, and 29 October 2023.",5250.00,22.50,in total including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3928
3930,3723,"Payment received on 05 January 2024 - £2,100.00",2024-01-10,2024-03-16,,Employment and earnings - Ad hoc payments,Mr David Lammy,206,True,05/01/2024,,Monetary,for two shows on 5 and 26 November 2023.,2100.00,9.00,including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3930
4018,4017,Payment received on 28 October 2022 - £108.00,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,Paulette Hamilton,4938,True,28/10/2022,,Monetary,,108.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4018
3687,3680,Payment received on 31 October 2023 - £250.00,2023-11-13,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,31/10/2023,,Monetary,for an article published on 16 October 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3687
3692,3680,Payment received on 06 February 2024 - £250.00,2024-02-23,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,06/02/2024,,Monetary,for an article published on 24 January 2024,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3692
3700,3694,Payment received on 03 October 2023 - £400.00,2023-10-12,2024-03-13,,Employment and earnings - Ad hoc payments,Sir Iain Duncan Smith,152,True,03/10/2023,,Monetary,for an article published in the Sunday Express on 6 August 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3700
3717,3715,"Payment received on 01 October 2023 - £1,158.56",2023-10-12,2024-03-13,,Employment and earnings - Ad hoc payments,Chris Evans,4040,True,01/10/2023,,Monetary,as royalties for a book.,1158.56,0.00,no additional hours,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3717
