ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,AroseOn,EndDate,DonorName,Description,MiscellaneousInterestType,Link,Updated_2,Updated_3,Updated_4,Updated_5
6549,"Director of Prema Arts Centre, Uley. This is an unpaid role.",,2024-07-17,2024-07-17,,Miscellaneous,5030,Dr Simon Opher,,,,"Director of Prema Arts Centre, Uley. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6549,,,,
6252,District Councillor for Royston Palace ward on North Herts District Council. This is an unpaid role.,,2024-07-15,2024-07-17,2024-09-30,Miscellaneous,5244,Chris Hinchliff,,2024-09-02,,District Councillor for Royston Palace ward on North Herts District Council. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6252,,,,
6064,Platform Portsmouth Founding Member. This is an unpaid role.,,2024-07-17,2024-07-17,,Miscellaneous,5294,Amanda Martin,,,,Platform Portsmouth Founding Member. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6064,,,,
6416,Director of Plumtree Hotels Ltd.,,2024-07-16,2024-07-17,,Miscellaneous,5046,Andrew Ranger,,,,Director of Plumtree Hotels Ltd.,Other,https://interests-api.parliament.uk/api/v1/Interests/6416,,,,
6319,Chair of Ulverston Business Improvement District,,2024-07-15,2024-07-17,,Miscellaneous,5049,Michelle Scrogham,,2024-07-17,,Chair of Ulverston Business Improvement District,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6319,,,,
6531,"Member of the Council of Management and Governor, The Ditchley Foundation. This is an unpaid role.",,2024-07-17,2024-07-17,,Miscellaneous,4077,Emma Reynolds,,,,"Member of the Council of Management and Governor, The Ditchley Foundation. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6531,,,,
6565,"Trustee, Show Racism the Red Card charity. This is an unpaid role.",,2024-07-17,2024-07-17,,Miscellaneous,5141,Alex Mayer,,,,"Trustee, Show Racism the Red Card charity. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6565,,,,
6438,Chair of Earley and Woodley Constituency Labour Party.,,2024-07-16,2024-07-17,,Miscellaneous,5267,Yuan Yang,,2024-07-29,,Chair of Earley and Woodley Constituency Labour Party.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/6438,,,,
6517,"Chair of Board of Governors, Moorfields Primary School. This is an unpaid role.",,2024-07-17,2024-07-17,,Miscellaneous,5356,Jim Allister,,,,"Chair of Board of Governors, Moorfields Primary School. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6517,,,,
6559,"Governor, Hollesley Waldringfield Partnership. This is an unpaid role.",,2024-07-17,2024-07-17,,Miscellaneous,5303,Patrick Spencer,,,,"Governor, Hollesley Waldringfield Partnership. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6559,,,,
6346,"Governor, Abbey Hill Academy and College. This is an unpaid role.",,2024-07-16,2024-07-16,,Miscellaneous,4595,Gareth Snell,,,,"Governor, Abbey Hill Academy and College. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6346,,,,
6357,Board Member of the Visit Windsor Partnership Board. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,5343,Mr Joshua Reynolds,,,,Board Member of the Visit Windsor Partnership Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6357,,,,
6330,"School Community Governor, Wormley Primary School.",,2024-07-15,2024-07-16,,Miscellaneous,5050,Lewis Cocking,2020-11-01,2024-07-05,,"School Community Governor, Wormley Primary School.",Other,https://interests-api.parliament.uk/api/v1/Interests/6330,,,,
6385,Trustee of John Smith Trust. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,4434,Stephen Gethins,,,,Trustee of John Smith Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6385,,,,
6421,Unpaid director of UK Hospitality Partners Ltd.,,2024-07-16,2024-07-16,,Miscellaneous,5046,Andrew Ranger,,,,Unpaid director of UK Hospitality Partners Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6421,,,,
6380,Member of Cheadle Towns Fund Board. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,5090,Tom Morrison,,,,Member of Cheadle Towns Fund Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6380,,,,
6351,School Governor of Hepworth J&I School. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,5317,Paul Davies,,2024-07-10,,School Governor of Hepworth J&I School. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6351,,,,
6371,"Trustee (unpaid) with Helpforce Community, a charity that accelerates the growth and impact of volunteering in health and care organisations in the UK.",,2024-07-16,2024-07-16,,Miscellaneous,5281,Anna Dixon,,,,"Trustee (unpaid) with Helpforce Community, a charity that accelerates the growth and impact of volunteering in health and care organisations in the UK.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6371,,,,
6358,"Lecturer, University of Birmingham. This is an unpaid role.",,2024-07-16,2024-07-16,,Miscellaneous,5249,Ellie Chowns,,2024-07-08,,"Lecturer, University of Birmingham. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6358,,,,
6349,Trustee of Eastbourne's Towner Art Gallery. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,5086,Josh Babarinde,2022-06-06,,,Trustee of Eastbourne's Towner Art Gallery. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6349,,,,
6343,"Governor, City of Stoke-on-Trent 6th Form College. This is an unpaid role.",,2024-07-16,2024-07-16,,Miscellaneous,4595,Gareth Snell,,,,"Governor, City of Stoke-on-Trent 6th Form College. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6343,,,,
6496,Parent Governor of St John's School Marlborough. This is an unpaid role.,,2024-07-16,2024-07-16,,Miscellaneous,5054,Mr Calvin Bailey,,,,Parent Governor of St John's School Marlborough. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6496,,,,
6290,"Unpaid councillor, London Borough of Ealing.",,2024-07-15,2024-07-15,2024-11-21,Miscellaneous,5351,Gregory Stafford,,2024-08-26,,"Unpaid councillor, London Borough of Ealing.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6290,,,,
6250,"Trustee, Together for the Common Good. This is an unpaid role.",,2024-07-15,2024-07-15,,Miscellaneous,5218,David Smith,,,,"Trustee, Together for the Common Good. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6250,,,,
6262,Regional Executive Committee Member of Eastern Region Labour Party. This is an unpaid role.,,2024-07-15,2024-07-15,,Miscellaneous,5237,Chris Vince,2024-07-05,,,Regional Executive Committee Member of Eastern Region Labour Party. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6262,,,,
2113,District President of Torfaen Scouts (unpaid role).,,2022-03-14,2024-07-15,,Miscellaneous,4479,Nick Thomas-Symonds,2022-03-11,2024-07-08,,District President of Torfaen Scouts (unpaid role).,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2113,,,,
6307,"Trustee of Gwithian Chapel Ltd, small village charity that owns and administrates a community hall. This is an unpaid role.",,2024-07-15,2024-07-15,,Miscellaneous,5174,Fred Thomas,,,,"Trustee of Gwithian Chapel Ltd, small village charity that owns and administrates a community hall. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6307,,,,
10448,Unpaid Councillor for Falkirk South.,,2024-07-15,2024-07-15,,Miscellaneous,5110,Euan Stainbank,,2024-08-09,,Unpaid Councillor for Falkirk South.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/10448,,,,
6260,Trustee of The Birmingham Settlement. This is an unpaid role.,,2024-07-15,2024-07-15,,Miscellaneous,5238,Alex Ballinger,,,,Trustee of The Birmingham Settlement. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6260,,,,
3551,"Deputy Chairman of the Conservative Party. This post carries a part-time salary of £10,000 per annum.",,2023-11-29,2024-07-12,2024-07-11,Miscellaneous,4785,Dr Ben Spencer,2023-11-24,2024-07-06,,"Deputy Chairman of the Conservative Party. This post carries a part-time salary of £10,000 per annum.",Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/3551,,,,
6198,Unpaid Director of The Britain Project.,,2024-07-12,2024-07-12,,Miscellaneous,5299,Monica Harding,,,,Unpaid Director of The Britain Project.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6198,,,,
6061,Trustee National Education Museum. This is an unpaid role.,,2024-07-12,2024-07-12,,Miscellaneous,5294,Amanda Martin,,,,Trustee National Education Museum. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6061,,,,
6206,Internal Audit Manager at Severn Trent plc. This is an unpaid role. (Prior to the General Election I held a remunerated post with Severn Trent plc.),,2024-07-12,2024-07-12,,Miscellaneous,5330,Mr Peter Bedford,,2024-07-31,,Internal Audit Manager at Severn Trent plc. This is an unpaid role. (Prior to the General Election I held a remunerated post with Severn Trent plc.),Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6206,,,,
2646,"Chair of Labour Digital, a members' association for those with an interest in technology. This was an unpaid role.",,2023-04-03,2024-07-12,2023-10-18,Miscellaneous,4621,Darren Jones,,2023-10-11,,"Chair of Labour Digital, a members' association for those with an interest in technology. This was an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2646,2024-07-12,,,
6014,Trustee of Earlybirds Playgroup. This is an unpaid role.,,2024-07-10,2024-07-12,,Miscellaneous,5323,Matt Bishop,,,,Trustee of Earlybirds Playgroup. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6014,,,,
2136,Trustee of the Liverpool School of Tropical Medicine. This is an unpaid role.,,2022-10-25,2024-07-12,,Miscellaneous,4523,Catherine West,2022-09-30,2024-07-10,,Trustee of the Liverpool School of Tropical Medicine. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2136,,,,
1559,Unremunerated director of Political Quarterly Publishing Company Ltd.,,2016-10-12,2024-07-12,2024-07-11,Miscellaneous,1510,Ed Miliband,2016-09-15,2024-05-24,,Unremunerated director of Political Quarterly Publishing Company Ltd.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1559,,,,
2135,"Vice-President (unremunerated) of the Local Government Association, which works with councils to support, promote and improve local government.",,2020-01-10,2024-07-12,2020-10-12,Miscellaneous,4523,Catherine West,2020-10-09,2024-07-11,,"Vice-President (unremunerated) of the Local Government Association, which works with councils to support, promote and improve local government.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2135,2021-07-22,2022-09-28,2023-08-15,2024-07-11
6197,Unpaid Director of MGillett Consulting Ltd. (Dormant),,2024-07-12,2024-07-12,2024-11-09,Miscellaneous,5299,Monica Harding,,,,Unpaid Director of MGillett Consulting Ltd. (Dormant),Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6197,,,,
6017,Trustee of Razed Roof an Inclusive theatre company. This is an unpaid role.,,2024-07-10,2024-07-12,,Miscellaneous,5237,Chris Vince,2024-07-05,,,Trustee of Razed Roof an Inclusive theatre company. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6017,,,,
6088,Trustee of Broadstone Youth Club. This is an unpaid role.,,2024-07-11,2024-07-12,,Miscellaneous,5327,Vikki Slade,2024-07-05,,,Trustee of Broadstone Youth Club. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6088,,,,
5958,Director of the board of Scarlets Regional Ltd. This is an unpaid role.,,2024-07-09,2024-07-12,,Miscellaneous,4623,Tonia Antoniazzi,2024-05-15,,,Director of the board of Scarlets Regional Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/5958,,,,
6187,"Trustee of Friends of the Towans, Hayle. This is an unpaid role.",,2024-07-11,2024-07-11,,Miscellaneous,227,Andrew George,,,,"Trustee of Friends of the Towans, Hayle. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6187,,,,
1719,A trustee of Rhondda Arts Festival in Treorchy (RAFT). This is an unpaid role.,,2020-08-17,2024-07-11,2023-02-27,Miscellaneous,1446,Chris Bryant,2022-07-01,2024-01-01,,A trustee of Rhondda Arts Festival in Treorchy (RAFT). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1719,,,,
6129,Honorary Director Reach Community Solar Farm Ltd. This is an unpaid role.,,2024-07-11,2024-07-11,,Miscellaneous,5182,Charlotte Cane,,,,Honorary Director Reach Community Solar Farm Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6129,,,,
6173,Governor of the Royal Berkshire Hospital NHS Foundation Trust. This is an unpaid role.,,2024-07-11,2024-07-11,,Miscellaneous,5207,Clive Jones,2024-07-05,,,Governor of the Royal Berkshire Hospital NHS Foundation Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6173,,,,
6128,Trustee of the Brian David Hilton Will Trust (which owns a residential property in Ely with no financial benefit). This is an unpaid role.,,2024-07-11,2024-07-11,,Miscellaneous,5182,Charlotte Cane,,,,Trustee of the Brian David Hilton Will Trust (which owns a residential property in Ely with no financial benefit). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6128,,,,
6101,Trustee of Pan Together,,2024-07-11,2024-07-11,,Miscellaneous,5144,Mr Richard Quigley,,,,Trustee of Pan Together,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6101,,,,
6100,Trustee of The Footprint Trust (Isle of Wight). This is an unpaid role.,,2024-07-11,2024-07-11,,Miscellaneous,5144,Mr Richard Quigley,,,,Trustee of The Footprint Trust (Isle of Wight). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6100,,,,
1651,Foundation Director to the Cardinal Newman Catholic Educational Trust. This is an unpaid role.,,2023-03-30,2024-07-11,,Miscellaneous,4621,Darren Jones,2023-03-20,2024-07-05,,Foundation Director to the Cardinal Newman Catholic Educational Trust. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1651,,,,
1720,A Member of the National Institute for Healthcare Research (NIHR) Brain Injury MedTech Co-operative Advisory Board. This is an unpaid role.,,2022-10-19,2024-07-11,,Miscellaneous,1446,Chris Bryant,2022-10-13,2024-07-07,,A Member of the National Institute for Healthcare Research (NIHR) Brain Injury MedTech Co-operative Advisory Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1720,,,,
6117,Trustee of Curborough Community Association CIO. This is an unpaid role.,,2024-07-11,2024-07-11,,Miscellaneous,5126,Dave Robertson,,2024-07-22,,Trustee of Curborough Community Association CIO. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6117,,,,
6089,Trustee of Broadstone Neighbourhood Forum. This is an unpaid role.,,2024-07-10,2024-07-11,,Miscellaneous,5327,Vikki Slade,2024-07-05,,,Trustee of Broadstone Neighbourhood Forum. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/6089,,,,
6103,Non-Executive Director of Wrekin Housing Group.,,2024-07-11,2024-07-11,,Miscellaneous,5041,Shaun Davies,,,,Non-Executive Director of Wrekin Housing Group.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/6103,,,,
