ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails
683,,"JBC Defence Ltd - £36,600.00",18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,36600,10/10/2023,10/10/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
727,,"Stoke Park Ltd - £1,295.00",29/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Gagan Mohindra,4804,,InKind,Ticket to the Ashes with hospitality,1295,30/07/2023,30/07/2023,,TRUE,Stoke Park Ltd,"Stoke Park, Park Road, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,2732069,Companies House,,
800,,Nova International Ltd - £586.00,25/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,"For me and a guest, entry to the Great North Run and hospitality following the event (value approximate)",586,10/09/2023,10/09/2023,,FALSE,Nova International Ltd,"Tyne Bridge House, Bottle Bank, Gateshead NE8 2AR",Company,Nova International Ltd,,3300783,Companies House,,
831,,R&A Championships Ltd - £375.00,29/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Kim Johnson,4824,,InKind,Ticket with hospitality for this year's Open Golf Championship,375,20/07/2023,20/07/2023,,TRUE,R&A Championships Ltd,"Beach House, Golf Place, St Andrews KY16 9JA",Company,R&A Championships Ltd,,SC247047,Companies House,,
1026,,Society of London Theatre - £130.00,14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two theatre tickets with a pre-show tour,130,05/08/2023,05/08/2023,,FALSE,Society of London Theatre,"32 Rose Street, London WC2E 9ET",Company,Society of London Theatre,,527227,Companies House,,
1028,,BBC - £220.00,18/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two tickets to the last night of the Proms,220,09/09/2023,09/09/2023,,FALSE,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC00057,Companies House,,
1147,,Sheffield Wednesday Football Club Limited - £468.00,02/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jonathan Reynolds,4119,,InKind,Two tickets with hospitality for Sheffield Wednesday v Sunderland,468,29/09/2023,29/09/2023,,FALSE,Sheffield Wednesday Football Club Limited,"Hillsborough, Sheffield S6 1SW",Company,Sheffield Wednesday Football Club Limited,,2509978,Companies House,,
713,,Budweiser Brewing Group UK & Ireland - £990.00,13/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Alex Sobel,4658,,InKind,Three tickets for the British Beer and Pubs Association Annual Dinner 2023,990,11/10/2023,11/10/2023,,FALSE,Budweiser Brewing Group UK & Ireland,"Bureau, 90 Fetter Lane, London EC4A 1EN",Company,Budweiser Brewing Group UK & Ireland,,4309989,Companies House,,
656,,Transcopo UK (Free Now) - £500.00,26/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Richard Holden,4813,,InKind,Ticket to the Mercury Music Prize with dinner,500,07/09/2023,07/09/2023,,TRUE,Transcopo UK (Free Now),"Harling House, Great Suffolk Street, London SE1 0BS",Company,Transcopo UK (Free Now),,11435887,Companies House,,
680,,"JBC Defence Ltd - £50,000.00",18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000,02/10/2023,02/10/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
734,,Sky Group - £345.00,20/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jessica Morden,1548,,InKind,Ticket with hospitality for a Madonna concert,345,18/10/2023,18/10/2023,,TRUE,Sky Group,"Grant Way, Isleworth TW7 5QD",Company,Sky Group,,2906991,Companies House,,
756,,Lawn Tennis Association - £160.00,01/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Toby Perkins,3952,,InKind,Two tickets to the Tennis championships at the All England club,160,04/07/2023,04/07/2023,,FALSE,Lawn Tennis Association,"100 Priory Lane, Roehampton SW15 5JQ",Company,Lawn Tennis Association,,7459469,Companies House,,
1013,,England and Wales Cricket Board - £186.00,04/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Yasmin Qureshi,3924,,InKind,Two tickets for the Ashes,186,20/07/2023,20/07/2023,,FALSE,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QZ",Company,England and Wales Cricket Board,,3251364,Companies House,,
1048,,"Lancashire County Cricket Club Ltd - £1,000.00",15/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Andrew Western,4979,,InKind,Two tickets with hospitality for the fourth day of the Ashes Test at Old Trafford,1000,22/07/2023,22/07/2023,,FALSE,Lancashire County Cricket Club Ltd,"Talbot Road, Stretford M16 0PX",Company,Lancashire County Cricket Club Ltd,,IP28451R,Companies House,,
1109,,"Crownhawk Properties (trading as the LCV Group) - £4,500.00",11/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Accommodation for four people in Gower,4500,24/08/2023,24/08/2023,31/08/2023,FALSE,Crownhawk Properties (trading as the LCV Group),"Riverside House, Normandy Road, Morfa, Swansea SA1 2 JA",Company,Crownhawk Properties (trading as the LCV Group),,3830322,Companies House,,
1132,,"Silverstone Circuits Ltd - £1,350.00",22/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Greg Smith,4778,,InKind,Nine general admission tickets to the Silverstone Festival,1350,26/08/2023,26/08/2023,,FALSE,Silverstone Circuits Ltd,"The Jimmy Brown Centre, Silverstone Circuit, Towcester NN12 8TN",Company,Silverstone Circuits Ltd,,882843,Companies House,,
864,,"Zurich Insurance - £2,224.50",07/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Kim Leadbeater,4923,,InKind,"Sponsorship of a health and wellbeing symposium at Kings College London including venue hire (£1,884), refreshments (£50.40) and printing costs (£290.10)",2224.5,07/09/2023,07/09/2023,,TRUE,Zurich Insurance,"70 Mark Lane, London EC3R 7NQ",Company,Zurich Insurance,,FC002099,Companies House,,
582,,UK Music Ltd - £495.00,04/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Pete Wishart,1440,,InKind,One hospitality ticket to the Mercury Awards,495,07/09/2023,07/09/2023,,TRUE,UK Music Ltd,"Savoy Hill House, 7-10 Savoy Hill, London WC2R 0BU",Company,UK Music Ltd,,3245288,Companies House,,
618,,BPI (British Recorded Music Industry) Limited - £594.00,08/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dr Rupa Huq,4511,,InKind,One ticket including hospitality to attend the 2023 Mercury Prize award ceremony,594,07/09/2023,07/09/2023,,TRUE,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,1132389,Companies House,,
632,,English Football League - £350.00,14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Clive Betts,394,,InKind,EFL League One Play Off Final ticket and hospitality,350,29/05/2023,29/05/2023,,TRUE,English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League,,80612,Companies House,,
678,,Féile an Phobail - £319.98,25/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,"Associated with addressing an audience at the West Belfast Féile, flights (£170.98) and accommodation for one night (£149)",319.98,03/08/2023,03/08/2023,04/08/2023,TRUE,Féile an Phobail,"St Comgall’s, Divis Street, Belfast BT12 4AQ",Company,Féile an Phobail,,NI029999,Companies House,,
757,,Lawn Tennis Association - £318.00,12/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Toby Perkins,3952,,InKind,Two tickets with hospitality to the Davis Cup tie at Manchester,318,17/09/2023,17/09/2023,,FALSE,Lawn Tennis Association,"100 Priory Lane, Roehampton SW15 5JQ",Company,Lawn Tennis Association,,7459469,Companies House,,
782,,Guards Polo Club - £710.00,07/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir John Whittingdale,39,,InKind,Two tickets and lunch at the Coronation Cup match,710,29/07/2023,29/07/2023,,FALSE,Guards Polo Club,"Smiths Lawn, Windsor Great Park, Egham TW20 0HP",Company,Guards Polo Club,,2403242,Companies House,,
796,,"Hawthorn Advisors Limited - £1,117.94",04/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr David Lammy,206,,InKind,"Associated with attending and speaking at the Braemar Summit, flights, transfers, hotel and food",1117.94,13/09/2023,13/09/2023,14/09/2023,TRUE,Hawthorn Advisors Limited,"Fifth Floor, Partnership House, Carlisle Place, London SW1P 1BX",Company,Hawthorn Advisors Limited,,8355056,Companies House,,
911,,Policy Exchange - £346.50,26/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Helen Whately,4527,,InKind,Taxi home from Conservative Party Conference due to an injury at that time,346.5,04/10/2023,04/10/2023,,TRUE,Policy Exchange,"1 Old Queen Street, London SW1H 9JA",Other,,,,,,"charity, registration 1096300"
1024,,"Haven Leisure Limited - £1,100.00",14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,"Accommodation and hospitality for me and a member of staff for one night, and two nights for a second member of staff, at a Haven holiday park in Scarborough, following my visit there in my capacity as Shadow Chancellor",1100,25/07/2023,25/07/2023,27/07/2023,FALSE,Haven Leisure Limited,"No 1 Park Lane, Hemel Hempstead HP2 4YL",Company,Haven Leisure Limited,,1968698,Companies House,,
1060,,Ascot Racecourse Ltd - £550.00,23/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dan Carden,4651,,InKind,Two tickets and hospitality in the Ascot Authority Box for racing,550,29/07/2023,29/07/2023,,FALSE,Ascot Racecourse Ltd,"Ascot, Berkshire SL5 7JX",Company,Ascot Racecourse Ltd,,4320977,Companies House,,
1130,,The Goodwood Estate Company Ltd - £408.00,11/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Greg Smith,4778,,InKind,"Two tickets with hospitality, including event metal badges, for the Goodwood Festival of Speed",408,16/07/2023,16/07/2023,,FALSE,The Goodwood Estate Company Ltd,"Goodwood House, Chichester PO18 0PX",Company,The Goodwood Estate Company Ltd,,553452,Companies House,,
955,,"Gaming and Betting Council - £1,047.00",18/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Alex Norris,4641,,InKind,Three tickets with hospitality for the St Leger at Doncaster Racecourse,1047,16/09/2023,16/09/2023,,FALSE,Gaming and Betting Council,"1st Floor, 90 Chancery Lane, London WC2A 1EU",Company,Gaming and Betting Council,,12213577,Companies House,,
1108,,"Crystal Palace Football Club - £2,142.00",29/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Three tickets with hospitality for Crystal Palace v Arsenal,2142,21/08/2023,21/08/2023,,FALSE,Crystal Palace Football Club,"Selhurst Park Stadium, Holmesdale Road, London SE25 6PU",Company,Crystal Palace Football Club,,7270793,Companies House,,
581,,The Royal Edinburgh Military Tattoo Ltd - £830.00,30/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Pete Wishart,1440,,InKind,Two tickets with hospitality for the Edinburgh Royal Military Tattoo,830,07/08/2023,07/08/2023,,FALSE,The Royal Edinburgh Military Tattoo Ltd,"1-3 Cockburn Street, Edinburgh EH1 1QB",Company,The Royal Edinburgh Military Tattoo Ltd,,128255,Companies House,,
679,,"JBC Defence Ltd - £50,000.00",18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,50000,29/09/2023,29/09/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
729,,The Scotch Whisky Association - £699.00,21/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Gagan Mohindra,4804,,InKind,"As part of a briefing and visit to Islay to learn about the Scotch Whisky industry and its role within our economy, flights and travel (£450), accommodation (£160), dinners/hospitality/gifts (£89)",699,24/08/2023,24/08/2023,25/08/2023,TRUE,The Scotch Whisky Association,"Quartermile Two, 2 Lister Square, Edinburgh EH3 9GL",Company,The Scotch Whisky Association,,SC035148,Companies House,,
785,,National Theatre - £204.00,01/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Two theatre tickets plus hospitality at a drinks reception for a member of staff within my shadow ministerial team and their guest (value is approximate),204,28/06/2023,28/06/2023,,FALSE,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,749504,Companies House,,
798,,England and Wales Cricket Board - £345.00,01/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Three tickets for a member of parliamentary staff and two members of staff within my shadow ministerial team to attend the Ashes Test at the Oval (value is approximate),345,27/07/2023,27/07/2023,,FALSE,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QZ",Company,England and Wales Cricket Board,,3251364,Companies House,,
941,,Swansea City AFC - £480.00,12/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Carolyn Harris,4480,,InKind,Three tickets with hospitality for Swansea City v Bournemouth football match,480,29/08/2023,29/08/2023,,FALSE,Swansea City AFC,"The Swansea.Com Stadium, Plasmarl, Swansea SA1 2FA",Company,Swansea City AFC,,4056708,Companies House,,
1129,,The Goodwood Estate Company Ltd - £225.00,11/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Greg Smith,4778,,InKind,Two tickets with hospitality for the Goodwood Members Meeting,225,16/04/2023,16/04/2023,,FALSE,The Goodwood Estate Company Ltd,"Goodwood House, Chichester PO18 0PX",Company,The Goodwood Estate Company Ltd,,553452,Companies House,,
1131,,"Jaguar Land Rover Ltd - £1,800.00",21/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Greg Smith,4778,,InKind,One ticket with hospitality to watch Jaguar TCS at the Formula E World Championship at London Excel for one day,1800,30/07/2023,30/07/2023,,TRUE,Jaguar Land Rover Ltd,"Abbey Road, Whitley, Coventry CV3 4LF",Company,Jaguar Land Rover Ltd,,1672070,Companies House,,
755,,Society of London Theatre LTD - £801.70,18/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Chris Bryant,1446,,InKind,"Complimentary ticket to Vogue World 2023 at the Theatre Royal Drury Lane (£751.70), with hospitality (approx. £50)",801.7,14/09/2023,14/09/2023,,TRUE,Society of London Theatre LTD,"32 Rose Street, London WC2E 9ET",Company,Society of London Theatre LTD,,527227,Companies House,,
725,,Barnsley Football Club - £130.00,16/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dan Jarvis,4243,,InKind,"A pair of tickets, including hospitality and a meal, for Barnsley FC v Peterborough United FC",130,15/08/2023,15/08/2023,,FALSE,Barnsley Football Club,"Oakwell Stadium, Barnsley S71 1ET",Company,Barnsley Football Club,,4573250,Companies House,,
946,,PEDAL Centre (University of Cambridge) - £435.84,12/09/2023,03/12/2023,26/09/2023,"Gifts, benefits and hospitality from UK sources",Helen Hayes,4510,,InKind,"Hotel accommodation and dinner for me and hotel accommodation for a member of staff, associated with speaking at and attending the PEDAL conference in Cambridge including an early morning roundtable",435.84,06/09/2023,06/09/2023,07/09/2023,FALSE,PEDAL Centre (University of Cambridge),"184 Hills Road, Cambridge CB2 8PQ",Other,,,,,,
641,,"Stoke Park Ltd - £1,898.00",12/10/2023,03/12/2023,16/10/2023,"Gifts, benefits and hospitality from UK sources",Bob Blackman,4005,,InKind,Two tickets with hospitality for a match at Lord's Cricket Ground,1898,15/09/2023,15/09/2023,,FALSE,Stoke Park Ltd,"Stoke Park, Park Rd, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,2732069,Companies House,,
1111,,"Cain International UK Services Ltd - £2,400.00",23/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Two tickets with hospitality to Chelsea vs Arsenal football match,2400,21/10/2023,21/10/2023,,FALSE,Cain International UK Services Ltd,"116 Upper Street, London N1 1QP",Company,Cain International UK Services Ltd,,10929931,Companies House,,
1049,,National Liberal Club - £798.00,17/01/2022,03/12/2023,11/01/2023,"Gifts, benefits and hospitality from UK sources",Ed Davey,188,,InKind,Honorary life membership as Leader of the Liberal Democrats (value provided is that in 2023),798,01/01/2022,01/01/2022,,TRUE,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,1355034,Companies House,,
650,,"R&A Championships Limited - £1,575.00",15/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dame Karen Bradley,4110,,InKind,Three tickets with hospitality to the Liverpool Open,1575,21/07/2023,21/07/2023,,FALSE,R&A Championships Limited,"Beach House, Golf Place, St Andrews KY18 9JA",Company,R&A Championships Limited,,SC247047,Companies House,,
737,,"Communication Workers Union - £1,520.00",20/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Lisa Nandy,4082,,InKind,Hotel accommodation for the Labour Party conference,1520,07/10/2023,07/10/2023,10/10/2023,TRUE,Communication Workers Union,"150 The Broadway, Wimbledon SW19 1RX",Trade Union,,,,,,
742,,BAE Systems - £400.00,18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Luke Pollard,4682,,InKind,"Associated with a visit to see the construction of Royal Navy submarines, air shuttle for myself and a member of staff",400,26/09/2023,26/09/2023,,FALSE,BAE Systems,Barrow-in-Furness LA14 1AF,Company,BAE Systems,,1470151,Companies House,,
762,,Barnsley Football Club - £130.00,09/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dan Jarvis,4243,,InKind,"A pair of tickets, including hospitality and a meal, for Barnsley FC v Tranmere Rovers",130,08/08/2023,08/08/2023,,TRUE,Barnsley Football Club,"Oakwell Stadium, Barnsley S71 1ET",Company,Barnsley Football Club,,4573250,Companies House,,
812,,Manchester City FC - £500.00,28/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Lucy Powell,4263,,InKind,Tickets with hospitality for me and a child to the Manchester City v Nottingham Forest Premier League match,500,02/09/2023,02/09/2023,,FALSE,Manchester City FC,"Etihad Stadium, Etihad Campus, Manchester M11 3FF",Company,Manchester City FC,,40946,Companies House,,
724,,Underneath the Stars (CIC) - £307.00,07/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dan Jarvis,4243,,InKind,Four weekend tickets for the Underneath the Stars Festival,307,04/08/2023,04/08/2023,,FALSE,Underneath the Stars (CIC),"20a Racecommon Road, Barnsley S70 1BH",Company,Underneath the Stars (CIC),,8768538,Companies House,,
651,,Chinese Consul General - £340.00,17/01/2019,03/12/2023,29/01/2019,"Gifts, benefits and hospitality from UK sources",Sir Mark Hendrick,473,,InKind,"Two Chinese visas, valid from 5 December 2018 to 5 December 2023 (£170 each)",340,11/12/2018,11/12/2018,,FALSE,Chinese Consul General,"Denison House, 71 Denison Rd, Manchester M14 5RX",Other,,,,,,
1088,,"Carlton Club - £1,225.00",03/01/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Dr Ben Spencer,4785,,Cash,discount on membership for 2023,1225,01/01/2023,01/01/2023,31/12/2023,TRUE,Carlton Club,"69 St. James's Street, London SW1A 1PJ",Company,Carlton Club,,573221,Companies House,,
1117,,"National Liberal Club - £1,102.50",10/08/2015,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Tim Farron,1591,,InKind,"honorary life membership as Leader of the Liberal Democrats (£735 pa in 2015, plus £367.50 entrance fee)",1102.5,01/08/2015,01/08/2015,,TRUE,National Liberal Club,"Whitehall Place, London SW1A 2HE",Friendly society,,,,,,
625,,Hydro Industries - £599.00,13/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Steve Barclay,4095,,InKind,Ticket and hospitality for England v Wales rugby match,599,12/08/2023,12/08/2023,,TRUE,Hydro Industries,"16 Berkeley Street, London W1J 8DZ",Company,Hydro Industries,,7364156,Companies House,,
682,,"JBC Defence Ltd - £34,058.76",18/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,34058.76,04/10/2023,04/10/2023,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury Street, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
728,,Stoke Park Ltd - £30.00,15/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Gagan Mohindra,4804,,InKind,Lunch in Parliament,30,06/09/2023,06/09/2023,,TRUE,Stoke Park Ltd,"Stoke Park, Park Road, Stoke Poges SL2 4PJ",Company,Stoke Park Ltd,,2732069,Companies House,,
799,,England and Wales Cricket Board - £230.00,01/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Two tickets for a member of parliamentary staff and their guest to attend the Ashes Test at the Oval (value approximate),230,28/07/2023,28/07/2023,,FALSE,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QA",Company,England and Wales Cricket Board,,3251364,Companies House,,
801,,GMB - £345.56,25/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Use of a meeting room for a shadow education team away day,345.56,14/09/2023,14/09/2023,,FALSE,GMB,"Mary Turner House, 22 Stephenson Way, London NW1 2HD",Trade Union,,,,,,
1025,,"Richard Parker - £1,400.00",14/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,The use of a holiday home for one week,1400,28/07/2023,28/07/2023,04/08/2023,TRUE,Richard Parker,,Individual,,,,,,
1027,,BBC - £110.00,18/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two tickets to the first night of the Proms,110,14/07/2023,14/07/2023,,FALSE,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC00057,Companies House,,
1090,,R&A Championships Limited - £450.00,15/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bill Esterson,4061,,InKind,A ticket (unused) for the Open Golf on 20 July 2023,450,20/07/2023,20/07/2023,,TRUE,R&A Championships Limited,"Beach House, Golf Place, St Andrews KY16 9JA",Company,R&A Championships Limited,,SC247047,Companies House,,
1187,,Airbus Group Limited - £408.00,08/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Navendu Mishra,4811,,InKind,Two hospitality tickets to the Royal International Air Tattoo,408,15/07/2023,15/07/2023,,FALSE,Airbus Group Limited,"Wellington House, 125 Strand, London WC2R 0AP",Company,Airbus Group Limited,,2473840,Companies House,,
957,,Transopco UK Ltd (trading as FREENOW) - £400.00,04/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sarah Olney,4591,,InKind,Two tickets to Luton Town v West Ham,400,01/09/2023,01/09/2023,,FALSE,Transopco UK Ltd (trading as FREENOW),"Harling House, Great Suffolk Street, London SE1 0BS",Company,Transopco UK Ltd (trading as FREENOW),,11435887,Companies House,,
961,,Football Association Ltd - £240.00,12/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Kate Osborne,4783,,InKind,Two tickets with hospitality for England v Scotland UEFA Women’s Nations League fixture,240,22/09/2023,22/09/2023,,FALSE,Football Association Ltd,"Wembley Stadium, Wembley, London HA9 0WS",Company,Football Association Ltd,,77797,Companies House,,
627,,Mentorn Media Address - £333.32,26/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Hilary Benn,413,,InKind,Travel and hotel associated with appearing on BBC Question Time in Lisburn,333.32,19/10/2023,19/10/2023,20/10/2023,TRUE,Mentorn Media Address,"Tinopolis Centre, Park Street, Llanelli SA15 3YE 97",Company,Mentorn Media Address,,2329345,Companies House,,
1110,,Swansea City AFC - £800.00,11/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Five tickets with hospitality for Swansea City v Bournemouth,800,29/08/2023,29/08/2023,,FALSE,Swansea City AFC,"The Swansea.Com Stadium, Plasmarl, Swansea SA1 2FA",Company,Swansea City AFC,,4056708,Companies House,,
1177,,Green Man Festival (trading name Plantpot Ltd) - £470.00,15/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Anna McMorrin,4632,,InKind,Two tickets for the Green Man Festival,470,19/08/2023,19/08/2023,20/08/2023,FALSE,Green Man Festival (trading name Plantpot Ltd),"Office Old Bank House, Beaufort Street, Crickhowell NP8 1AD",Company,Green Man Festival (trading name Plantpot Ltd),,8079792,Companies House,,
763,,Giants Live Ltd - £448.00,01/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Jess Phillips,4370,,InKind,Four tickets to Giant Live Strongman Event at the Royal Albert Hall,448,08/07/2023,08/07/2023,,FALSE,Giants Live Ltd,"3 Tansley Close, Dorridge, Solihull, West Midlands B93 8UB",Company,Giants Live Ltd,,9784296,Companies House,,
786,,National Theatre - £202.00,01/09/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Two theatre tickets plus hospitality at a drinks reception for a member of staff within my shadow ministerial team and their guest (value is approximate),202,29/06/2023,29/06/2023,,FALSE,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,749504,Companies House,,
840,,Premier League - £671.05,09/10/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Mr Richard Holden,4813,,InKind,One ticket to a premier league football match with hospitality,671.05,24/09/2023,24/09/2023,,TRUE,Premier League,"The Premier League, Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Premier League,,2719699,Companies House,,
1014,,England and Wales Cricket Board - £345.00,04/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Yasmin Qureshi,3924,,InKind,Three tickets for the Ashes,345,29/07/2023,29/07/2023,,FALSE,England and Wales Cricket Board,"Lord's Cricket Ground, London NW8 8QZ",Company,England and Wales Cricket Board,,3251364,Companies House,,
1102,,Glyndebourne Enterprises Limited - £668.00,09/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Oliver Dowden,4441,,InKind,Two tickets with hospitality for the Glyndebourne Festival,668,15/07/2023,15/07/2023,,FALSE,Glyndebourne Enterprises Limited,"Glyndebourne, The Opera House, Ringmer, Lewes BN8 5UU",Company,Glyndebourne Enterprises Limited,,3937344,Companies House,,
849,,"Julius Baer International Ltd - £1,460.00",02/08/2023,03/12/2023,,"Gifts, benefits and hospitality from UK sources",Sir Stephen Timms,163,,InKind,"VIP guest at the Formula E World Championship, Excel, London",1460,29/07/2023,29/07/2023,,TRUE,Julius Baer International Ltd,"2-23 Greville Street, London EC1N 8SS",Company,Julius Baer International Ltd,,1120330,Companies House,,
