ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,VisitLocations,VisitLocations_1_Country,VisitLocations_1_Destination,Purpose,StartDate,EndDate,Appg,Donors,Donors_1_Name,Donors_1_IsPrivateIndividual,Donors_1_PublicAddress,Donors_1_PaymentType,Donors_1_PaymentDescription,Donors_1_Value,Donors_1_IsSoleBeneficiary,Donors_2_Name,Donors_2_IsPrivateIndividual,Donors_2_PublicAddress,Donors_2_PaymentType,Donors_2_PaymentDescription,Donors_2_Value,Donors_2_IsSoleBeneficiary,Donors_3_Name,Donors_3_IsPrivateIndividual,Donors_3_PublicAddress,Donors_3_PaymentType,Donors_3_PaymentDescription,Donors_3_Value,Donors_3_IsSoleBeneficiary,Donors_4_Name,Donors_4_IsPrivateIndividual,Donors_4_PublicAddress,Donors_4_PaymentType,Donors_4_PaymentDescription,Donors_4_Value,Donors_4_IsSoleBeneficiary,Donors_5_Name,Donors_5_IsPrivateIndividual,Donors_5_PublicAddress,Donors_5_PaymentType,Donors_5_PaymentDescription,Donors_5_Value,Donors_5_IsSoleBeneficiary,VisitLocations_2_Country,VisitLocations_2_Destination
8931,,International visit to Belgium between 16 April 2024 and 17 April 2024,04/08/2024,04/08/2024,,Visits outside the UK,Nigel Farage,5091,,Belgium,,To speak at a conference,16/04/2024,17/04/2024,,,George Cottrell,TRUE,,In kind,Return travel and accommodation for Mr Farage and one staffer and security provision,9253.6,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,,International visit to United States between 14 January 2024 and 19 January 2024,01/08/2024,04/08/2024,,Visits outside the UK,Kirsty McNeill,5114,,United States,,"Comparative policy analysis between the UK and US, co-organised by Progressive Britain",14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street Northwest, Suite 300 Washington DC, 20036 USA",In kind,"Flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9928,,International visit to Iraq between 16 April 2024 and 21 April 2024,03/08/2024,04/08/2024,,Visits outside the UK,Mr Hamish Falconer,5148,,Iraq,,To deepen my understanding of the circumstances in Iraqi Kurdistan and the role of Iraqi Kurds in trans-national challenges facing the UK,16/04/2024,21/04/2024,,,Labour Middle East Council,FALSE,"62 Seymour Grove Old Traffford, Manchester, United Kingdom, M16 0LN",In kind,"Flights, accommodation and meals",1200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886,,International visit to United States between 14 January 2024 and 19 January 2024,03/08/2024,04/08/2024,,Visits outside the UK,Mr Hamish Falconer,5148,,United States,,Comparative policy analysis between the UK and US,14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M St NW, Washington, DC 20036, United States",In kind,"Flight, accommodation, meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9438,,International visit to France between 11 March 2024 and 14 March 2024,02/08/2024,04/08/2024,,Visits outside the UK,Satvir Kaur,5271,,France,,Attended in my role as Chair of LGA City Regions Board.,11/03/2024,14/03/2024,,,MIPIM (RX Global),FALSE,"125 London Wall, Barbican, London EC2Y 5AJ",In kind,conference pass and accommodation,2050,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9331,,International visit to Germany between 23 July 2024 and 25 July 2024,02/08/2024,04/08/2024,,Visits outside the UK,David Mundell,1512,,Germany,,Attending AIDS 2024 Conference,23/07/2024,25/07/2024,,,StopAids,FALSE,"167-169 Great Portland Street, 5th Floor, London W1W 5PF",In kind,Day Pass to AIDS 2024 Conference (USD 595),467.11,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9496,,International visit to Cyprus between 08 February 2024 and 11 February 2024,02/08/2024,04/08/2024,,Visits outside the UK,David Reed,5347,,Cyprus,Northern Cyprus,"Parliamentary fact-finding delegation to learn about the political system, history, culture, and economy in Northern Cyprus.",08/02/2024,11/02/2024,,,The Turkish Cypriot Chamber of Commerce,FALSE,"90 Bedrettin Demirel Caddesi Yenişehir, Lefkoşa",In kind,"Flights: £500 (Cyprus Premier)
Accommodation (for three nights): £300 (The Arkin Group)
Subsistence (across three days): £350 (The Turkish Cypriot Chamber of Commerce, the British Residents Society, Turkish Airlines).
Total: £1,150",1150,TRUE,Cyprus Premier,FALSE,"239-241 Kennington Ln, London SE11 5QU",In kind,"Flights: £500 (Cyprus Premier)
Accommodation (for three nights): £300 (The Arkin Group)
Subsistence (across three days): £350 (The Turkish Cypriot Chamber of Commerce, the British Residents Society, Turkish Airlines).
Total: £1,150",1150,TRUE,The Arkin Group,FALSE,"P.O. Box : 309 Girne- Kıbrıs, 99300",In kind,"Flights: £500 (Cyprus Premier)
Accommodation (for three nights): £300 (The Arkin Group)
Subsistence (across three days): £350 (The Turkish Cypriot Chamber of Commerce, the British Residents Society, Turkish Airlines).
Total: £1,150",1150,TRUE,The British Residents Society,FALSE,"Mustafa Cagatay Avenue, Girne",In kind,"Flights: £500 (Cyprus Premier)
Accommodation (for three nights): £300 (The Arkin Group)
Subsistence (across three days): £350 (The Turkish Cypriot Chamber of Commerce, the British Residents Society, Turkish Airlines).
Total: £1,150",1150,TRUE,Turkish Airlines,FALSE,"Istanbul Atatürk Airport, Yeşilköy, Bakırköy, Istanbul, Türkiye",In kind,"Flights: £500 (Cyprus Premier)
Accommodation (for three nights): £300 (The Arkin Group)
Subsistence (across three days): £350 (The Turkish Cypriot Chamber of Commerce, the British Residents Society, Turkish Airlines).
Total: £1,150",1150,TRUE,,
9473,,International visit to Israel between 12 February 2024 and 15 February 2024,02/08/2024,04/08/2024,,Visits outside the UK,Katie Lam,5285,,Israel,,Fact finding political delegation,12/02/2024,15/02/2024,,,Conservative Friends of Israel Ltd (CFI Ltd),FALSE,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"flights, accommodation and hospitality",2650,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8516,,International visit to China between 19 March 2024 and 23 March 2024,31/07/2024,04/08/2024,,Visits outside the UK,Sir Geoffrey Clifton-Brown,249,,China,Beijing,Engagements with British business and other connected meetings,19/03/2024,23/03/2024,As part of a cross party delegation of MPs attending 12th Senior Leader's Forum,,All Party Parliamentary China Group,TRUE,,In kind,"flights (£3,064), hotel (£423) and meals (£63)",3855,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10176,,International visit to United States between 14 January 2024 and 19 January 2024,04/08/2024,04/08/2024,,Visits outside the UK,Dr Zubir Ahmed,5213,,United States,,Comparative policy analysis between the UK and USA.,14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street Northwest, Suite 300, Washington DC 20036 United States",In kind,"Flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168,,International visit to United States between 17 July 2024 and 19 July 2024,04/08/2024,04/08/2024,,Visits outside the UK,Nigel Farage,5091,,United States,,To support a friend who was almost killed and to represent Clacton on the world stage.,17/07/2024,19/07/2024,,,Mr Christopher Harborne,TRUE,,In kind,Flights and accommodation for me and one staffer,32836,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9892,,International visit to United States between 14 January 2024 and 19 January 2024,03/08/2024,04/08/2024,,Visits outside the UK,Kanishka Narayan,5039,,United States,,Comparative policy analysis between the UK and US,14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street, Northwest Suite 300, Washington DC 20036, United States of America",In kind,"flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,,International visit to Croatia between 08 September 2023 and 13 September 2023,01/08/2024,04/08/2024,,Visits outside the UK,Olly Glover,5318,,Croatia,Split,Holiday with friends. The dates are for this specific aspect which was funded by another person. It was part of a wider holiday and I covered remaining costs.,08/09/2023,13/09/2023,,,Tom Howat,TRUE,,In kind,"Accommodation, meals and a boat trip",442.54,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,,International visit to Ireland between 09 February 2024 and 12 February 2024,01/08/2024,04/08/2024,,Visits outside the UK,Olly Glover,5318,,Ireland,"Ballyportry Castle, near Ennis",Holiday,09/02/2024,12/02/2024,,,Tom Howat,TRUE,,In kind,Accommodation (£376.50).,376.5,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9427,,International visit to United States between 14 January 2024 and 21 January 2024,02/08/2024,04/08/2024,,Visits outside the UK,Satvir Kaur,5271,,United States,,Comparative policy analysis between the UK and US,14/01/2024,21/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street, Northwest Suite, 300 Washington DC 20036, United States",In kind,"flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9305,,International visit to United States between 14 January 2024 and 19 January 2024,02/08/2024,04/08/2024,,Visits outside the UK,Lucy Rigby,5333,,United States,,Comparative policy analysis between the UK and the US,14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street NW, Suite 300, Washington DC 20036 USA",In kind,"flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9826,,International visit to Germany between 09 May 2024 and 12 May 2024,04/08/2024,04/08/2024,,Visits outside the UK,Richard Tice,5161,,Germany,,Speak and research,09/05/2024,12/05/2024,,,Le Cercle,FALSE,"85 Gt Portland St
London W1W 7LT",In kind,"Flights (£300), accommodation (£300) and meals (£200)",800,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,,International visit to Jordan between 23 July 2023 and 27 July 2023,02/08/2024,02/08/2024,,Visits outside the UK,Fred Thomas,5174,,Jordan,,"To demonstrate the impact UK Aid has in communities in Jordan and its security role within the region, especially through its refugee programme.",23/07/2023,27/07/2023,,,The Gates Foundation,FALSE,"B323, 62 Buckingham Gate, London SW1E 6QW",In kind,"Flight (£1080.41), accommodation (£706.50), meals (£342.17), DBS and Visa (£67.78)",2196.86,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9321,,International visit to United States between 14 January 2024 and 19 January 2024,02/08/2024,02/08/2024,,Visits outside the UK,Mike Tapp,5266,,United States,,Policy analysis meetings and comparisons between the UK and US.,14/01/2024,19/01/2024,,,Progressive Policy Institute,FALSE,"1919 M Street Northwest, Suite 300, Washington DC, 20036 United States",In kind,"Flights, accommodation and meals",7856,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,,International visit to Jordan between 23 July 2023 and 27 July 2024,01/08/2024,01/08/2024,,Visits outside the UK,Helena Dollimore,5192,,Jordan,Amman and Zaatari refugee camp,"Visit to Jordan hosted by Gates Foundation via the Coalition for Global Prosperity to demonstrate the impact UK Aid has in communities in Jordan and its security role within the region, especially through its refugee programme.",23/07/2023,27/07/2024,,,Gates Foundation via the Coalition for Global Prosperity,FALSE,"B323, 62 Buckingham Gate, London SW1E 6QW",In kind,"Hotel, flights and meals",2196.86,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8569,,International visit to Israel between 03 September 2023 and 07 September 2023,31/07/2024,31/07/2024,,Visits outside the UK,Danny Beales,5339,,Palestine,,"Fact-finding visit to meet with Israeli and Palestinian politicians, academics, activists, charity workers and diplomats.",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation, transport and meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,
8704,,International visit to Sri Lanka between 04 March 2024 and 09 March 2024,31/07/2024,31/07/2024,,Visits outside the UK,Sam Rushworth,5108,,Sri Lanka,Colombo and Jafna,Visits to UK Aid funded projects (including British Council and Halo Trust's de-landmine operations) and meetings with political leaders from multiple parties.,04/03/2024,09/03/2024,,,Coalition for Global Prosperity,FALSE,"Coalition for Global Prosperity, 1 Horse Guards Ave, London SW1A 2HU",In kind,"Flights & Transport (£2054.01), Accommodation (£1028.05), Meals and Subsistence (£241.02)",3323.48,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,,International visit to Kenya between 10 February 2024 and 15 February 2024,29/07/2024,30/07/2024,,Visits outside the UK,Monica Harding,5299,,Kenya,,"To see first hand the impact of UK overseas development assistance in treating and preventing malnutrition, and the work of national and regional government, civil society, health workers, local businesses and local communities in tackling malnutrition, including UNICEF.",10/02/2024,15/02/2024,,,United Against Malnutrition and Hunger,FALSE,"8 St Thomas Street, London SE1 9RS",In kind,"Flights £950
Accommodation £800
Travel medication £300
Food, visa, transport and in-country expenses £125",2175,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,,International visit to Israel between 09 July 2023 and 13 July 2023,29/07/2024,30/07/2024,,Visits outside the UK,Kevin Bonavia,5051,,Palestine,,To get a better understanding of the political situation in Israel and Palestine,09/07/2023,13/07/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",1950,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,
8265,,International visit to United States between 07 July 2024 and 10 July 2024,30/07/2024,30/07/2024,,Visits outside the UK,Suella Braverman,4475,,United States,Washington DC,Give a speech,07/07/2024,10/07/2024,,,Edmund Burke Foundation Inc,FALSE,"600 Pennsylvania Avenue, SE STE 220, Washington, DC 20003-4375",In kind,"Return flights (£5661.79), accommodation (£485.50), transfers (£259.12) and meals (approx £100)",6506.41,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,,International visit to Israel between 09 July 2023 and 13 July 2023,30/07/2024,30/07/2024,,Visits outside the UK,Jessica Toale,5202,,Palestine,,"Fact-finding visit to Israel and the Occupied Palestinian Territories. Meetings with Israeli and Palestinian politicians, academics, activists and diplomats.",09/07/2023,13/07/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London, WC1N 3XX",In kind,"Flights, accommodation and meals",1950,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,
7565,,International visit to Kenya between 10 February 2024 and 15 February 2024,26/07/2024,30/07/2024,,Visits outside the UK,Steve Race,5064,,Kenya,,"To see the impact of UK overseas development in treating and preventing malnutrition, and the work of national and regional government, civil society, health workers, local businesses and communities in tackling malnutrition.",10/02/2024,15/02/2024,,,United Against Malnutrition and Hunger,FALSE,"8 St Thomas Street, London SE1 9RS",In kind,"Flights (£950)
Accommodation (£800)
Travel medication (£300)
Food, visa, transport, and in-country expenses (£125)",2175,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7220,,International visit to Italy between 16 April 2024 and 18 April 2024,29/07/2024,29/07/2024,,Visits outside the UK,Mr Douglas Alexander,632,,Italy,,Conference,16/04/2024,18/04/2024,,,Global Leaders in Law,FALSE,"10 Queen Street Place, London EC4R 1AG",Monetary,"Travel allowance (£500.00) and hotel accommodation, estimate of probable value (£2000).",2500,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7219,,International visit to Israel between 03 September 2023 and 07 September 2023,24/07/2024,24/07/2024,,Visits outside the UK,Jo Platt,4673,,Israel,Palestine,"Fact finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,,International visit to Israel between 12 February 2024 and 16 February 2024,24/07/2024,24/07/2024,,Visits outside the UK,Ben Obese-Jecty,5089,,Israel,,Fact finding political delegation,12/02/2024,16/02/2024,,,Conservative Friends of Israel Ltd (CFI Ltd),FALSE,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",2650,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,,International visit to Palestine between 09 July 2023 and 13 July 2023,24/07/2024,24/07/2024,,Visits outside the UK,Mike Tapp,5266,,Israel,,"Fact finding visit to Israel and Palestine. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",09/07/2023,13/07/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",1950,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestine,
6578,,International visit to Israel between 03 September 2023 and 07 September 2023,18/07/2024,19/07/2024,,Visits outside the UK,Graeme Downie,5275,,Palestine,,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Israel,
6692,,International visit to Israel between 09 July 2023 and 13 July 2023,19/07/2024,19/07/2024,,Visits outside the UK,Jon Pearce,5115,,Israel,,"Fact finding visit to Israel and the Palestinian territories. Meetings with Israeli and Palestinian politicians, academics, activists and diplomats.",09/07/2023,13/07/2023,,,Labour Friends of Israel,FALSE,BM LFI London WC1N 3XX,In kind,"Flights, accommodation and meals.",1950,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestine,
6575,,International visit to Israel between 03 September 2023 and 07 September 2023,17/07/2024,18/07/2024,,Visits outside the UK,Melanie Onn,4464,,Israel,,"Fact finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, hotel and meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestine,
6473,,International visit to Israel between 03 September 2023 and 07 September 2023,16/07/2024,17/07/2024,,Visits outside the UK,Dan Tomlinson,5282,,Israel,,"Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London, WC1N 3XX",In kind,"Flights, accommodation, meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestine,
6514,,International visit to Israel between 24 March 2024 and 28 March 2024,17/07/2024,17/07/2024,,Visits outside the UK,Mike Reader,5316,,Israel,Israel and Palestine,"Fact finding visit including meetings with Palestinian authorities, Opposition parties, Journalists and NGOs.",24/03/2024,28/03/2024,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2400,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6475,,International visit to Israel between 12 February 2024 and 16 February 2024,16/07/2024,17/07/2024,,Visits outside the UK,Bradley Thomas,5186,,Israel,,Fact finding political delegation,12/02/2024,16/02/2024,,,Conservative Friends of Israel (CFI Ltd),FALSE,"CFI Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",2650,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,,International visit to Israel between 03 September 2023 and 07 September 2023,17/07/2024,17/07/2024,,Visits outside the UK,Jake Richards,5082,,Israel,,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, activists, academics, and diplomats.",03/09/2023,07/09/2023,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation, and meals",2200,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,,International visit to Taiwan between 07 May 2024 and 17 July 2024,17/07/2024,17/07/2024,,Visits outside the UK,Sarah Champion,4267,,Taiwan,,Inauguration of the President,07/05/2024,17/07/2024,,,MOFA Taiwan,FALSE,"50 Grosvenor Gardens, London SW1W 0EB",In kind,"Flights (£4,210), Hotel (approx. £850)
Local transportation (high speed railway only) (approx. £70) and food (approx. £340)",5470,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,,International visit to Israel between 24 March 2024 and 28 March 2024,15/07/2024,16/07/2024,,Visits outside the UK,Matthew Patrick,5162,,Israel,,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",24/03/2024,28/03/2024,,,Labour Friends of Israel,FALSE,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2400,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palestine,
6188,,International visit to Australia between 03 May 2024 and 10 May 2024,11/07/2024,11/07/2024,,Visits outside the UK,Seema Malhotra,4253,,Australia,Melbourne,To inform my work as Shadow Skills Minister by researching international skills systems and meeting with international skills stakeholders and ministers.,03/05/2024,10/05/2024,,,Lord David Sainsbury,TRUE,,Monetary,"Return trip London to Singapore, accommodation and personal expenses for visit to Singapore, accompanied by a parliamentary assistant",1456.32,FALSE,Labour Party,FALSE,"20 Rushworth Street, London SE1 2SS",In kind,"(1) Return trip Singapore to Melbourne, Australia (travel only)",600,TRUE,,,,,,,,,,,,,,,,,,,,,,Singapore,
6119,,International visit to Singapore between 06 May 2024 and 10 May 2024,11/07/2024,11/07/2024,,Visits outside the UK,Sarah Jones,4631,,Singapore,,"To inform my work as Shadow Industry Minister to meet with political counterparts, officials and skills and industry leaders.",06/05/2024,10/05/2024,,,Lord David Sainsbury,TRUE,,In kind,"Estimate of flights (£3,644.78), accommodation (£1,144.90), transport and additional travel expenses (£508.49) for both Member and staff",5298.17,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,,International visit to Ethiopia between 12 May 2024 and 16 May 2024,09/07/2024,11/07/2024,,Visits outside the UK,Mr Tanmanjeet Singh Dhesi,4638,,Ethiopia,,"To visit Ethiopia as Vice-Chair of the All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases, to see first-hand the impact of malaria and neglected tropical diseases on local communities and the work of governments, civil society, health workers, academic and research institutions, and local communities in tackling these diseases.",12/05/2024,16/05/2024,All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases,,All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases,FALSE,"All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases c/o Malaria No More UK, Millbank Tower, 21-24 Millbank, London SW1P 4QP",In kind,"Flights (£890), Visa (£60), Accommodation (£405), Travel medication (£65), Parking – (£175), Food and in-country expenses (£245)",1840,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5879,,International visit to Ireland between 10 May 2024 and 12 May 2024,24/05/2024,24/05/2024,,Visits outside the UK,Jeremy Corbyn,185,,Ireland,Dublin,To speak at the Robert Tressell Festival.,10/05/2024,12/05/2024,,,Robert Tressell Festival Organising Committee,FALSE,"Connect Trade Union, 6, Gardiner Row, Dublin 1",In kind,Flights (£234.60) and accommodation (£540.42),775.02,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857,,International visit to United States between 28 April 2024 and 03 May 2024,23/05/2024,23/05/2024,,Visits outside the UK,Apsana Begum,4790,,United States,,To attend the United Nations Commission on Population and Development 2024.,28/04/2024,03/05/2024,"Population, Development & Reproductive Health",,European Parliamentary Forum on Sexual and Reproductive Rights,FALSE,"Sq. de Meeûs 18, 1050 Ixelles, Belgium",In kind,"Flight and visa (£884.30), accommodation (£1070.48), other travel/misc (£239.59), per diem (£551.07), other food and drinks (£177.99)",2923.43,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
