ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
3212,International visit between 17 November 2023 and 19 November 2023,,2023-12-05,2024-02-08,,Visits outside the UK,373,David Davis,Bahrain,,Attending International Institute for Strategic Studies Manama Dialogue 2023 as part of a Conservative Middle East Council delegation.,2023-11-17,2023-11-19,,Bahrain Ministry of Foreign Affairs,False,"PO Box 547, Government Road, Manama, Kingdom of Bahrain",In kind,"Transportation (£701.01), accommodation (£540) and dinners/hospitality (£163)",1404.01,True,https://interests-api.parliament.uk/api/v1/Interests/3212,"International Institute for Strategic Studies, Middle East",False,"14th Floor, GFH Tower, Bahrain Financial Harbour, Building 1411, Road 4625, Manama 346, Kingdom of Bahrain",In kind,Transportation (£25) and hospitality (£24.50),59.5,True,,,,,,,,,,,,,,,,,,,,,,,,,
3194,International visit between 24 September 2023 and 27 September 2023,,2023-12-11,2024-02-08,,Visits outside the UK,4846,Colum Eastwood,United States,"Boston, MA",Discussion about the Good Friday Agreement Anniversary.,2023-09-24,2023-09-27,,Edward M. Kennedy Institute,False,"210 Morrissey Boulevard, Boston, MA. 02125",In kind,"Flights (approx. £1,100.62) and hotel (approx. £673.40)",1774.02,True,https://interests-api.parliament.uk/api/v1/Interests/3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3193,International visit between 26 November 2023 and 29 November 2023,,2023-12-07,2024-02-08,,Visits outside the UK,152,Sir Iain Duncan Smith,United States,Washington DC,To attend meetings with Republican members of Congress concerning support for Ukraine.,2023-11-26,2023-11-29,,Conservative Friends of Ukraine,False,"One Bartholomew Close, London EC1A 7BL",In kind,"Flights (£10,080.21) and accommodation (£629.91)",10710.12,True,https://interests-api.parliament.uk/api/v1/Interests/3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,International visit to Cyprus between 03 January 2024 and 06 January 2024,,2024-01-30,2023-12-17,,Visits outside the UK,1593,Sammy Wilson,Cyprus,Turkish Republic of Northern Cyprus,"Parliamentary fact-finding delegation to learn about the country's political system, history, culture, and economy.",2024-01-03,2024-01-06,,The Turkish Cypriot Chamber of Commerce,False,"90 Bedrettin Demirel Caddesi Yenişehir, Lefkoşa, Cyprus",In kind,Subsistence,180,True,https://interests-api.parliament.uk/api/v1/Interests/3398,Cyprus Premier,False,"239-241 Kennington Lane, London SE11 5QU",In kind,Flights,690,True,The Arkin Group,False,"PO Box 309 Girne- Kıbrıs, 99300, Cyprus",In kind,"Accommodation, food, drink and other subsistence",370,True,,,,,,,,,,,,,,,,,,
3648,International visit to Bahrain between 17 November 2023 and 20 November 2023,,2023-12-19,2023-12-17,,Visits outside the UK,415,Fabian Hamilton,Bahrain,Manama,Attendance at the International Institute of Strategic Studies (IISS) Manama Dialogue 2023.,2023-11-17,2023-11-20,,"Shura Council, Kingdom of Bahrain",False,"PO Box 10105, Kingdom of Bahrain",In kind,"Flights, accommodation and meals",1463.51,True,https://interests-api.parliament.uk/api/v1/Interests/3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,International visit to Qatar between 24 November 2023 and 03 December 2023,,2023-12-21,2023-12-17,,Visits outside the UK,4138,Rushanara Ali,Qatar,Doha,To participate at the WISE Summit 2023 focusing on the future of education in light of emerging technologies such as Artificial Intelligence and meet senior Qatari foreign policy and education officials on the margins of the Summit.,2023-11-24,2023-12-03,,Ministry of Foreign Affairs of the State of Qatar,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food",6550,True,https://interests-api.parliament.uk/api/v1/Interests/3623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,International visit to United Arab Emirates between 08 December 2023 and 10 December 2023,,2024-01-08,2023-12-17,,Visits outside the UK,4788,Fleur Anderson,United Arab Emirates,Dubai,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2023-12-08,2023-12-10,,Energy & Climate Intelligence Unit,False,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£506.44), flight (£660) and subsistence (maximum value £100)",1266.44,True,https://interests-api.parliament.uk/api/v1/Interests/3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280,International visit to France between 12 February 2024 and 14 February 2024,,2024-02-22,2023-12-17,,Visits outside the UK,4473,Louise Haigh,France,Paris,To see a public transport operator in Paris to see what they deliver and how it works.,2024-02-12,2024-02-14,,Keolis (UK) Limited,False,"19-21 Hatton Garden, London EC1N 8BA",In kind,"For me and a member of staff, return travel via Eurostar, two nights' accommodation and internal travel",1690.52,False,https://interests-api.parliament.uk/api/v1/Interests/4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,International visit to Netherlands between 10 January 2024 and 11 January 2024,,2024-01-18,2023-12-17,,Visits outside the UK,185,Jeremy Corbyn,Netherlands,The Hague,To be present at the South African submission accusing Israel of Genocide to the International Court of Justice.,2024-01-10,2024-01-11,,Progressive International,False,"71-75 Shelton Street, London WC2H 9JQ",In kind,Travel (£258) and accommodation for one night (£179.02),437.02,True,https://interests-api.parliament.uk/api/v1/Interests/3320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3323,International visit to Bangladesh between 26 January 2024 and 31 January 2024,,2024-02-19,2023-12-17,,Visits outside the UK,4368,Neil Coyle,Bangladesh,,"Promoting UK-Bangladesh Trade and Investment, cross cultural relations and to understand the Rohingya Crisis.",2024-01-26,2024-01-31,,"Commonwealth Enterprise and Investment Council, Bangladesh",False,"Plot 44, Progoti Shoroni, Main Block-J, Baridhara, Dhaka - 1212, Bangladesh",In kind,"International travel, accommodation and meals (value is approximate)",3200,True,https://interests-api.parliament.uk/api/v1/Interests/3323,RRM Group,False,"Plot 44, Main Road, Block J, Baridhara, Dhaka - 1212, Bangladesh",In kind,Domestic transport,500,True,,,,,,,,,,,,,,,,,,,,,,,,,
3656,International visit to France between 24 January 2024 and 27 January 2024,,2024-01-31,2023-12-17,,Visits outside the UK,4621,Darren Jones,France,Versilles,To take part in the Franco-British Colloque.,2024-01-24,2024-01-27,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley KT24 6QX",In kind,"Travel, accommodation and dinners during a two night stay",1003,True,https://interests-api.parliament.uk/api/v1/Interests/3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,International visit to Isle of Man between 28 January 2024 and 29 January 2024,,2024-01-31,2023-12-17,,Visits outside the UK,4671,Afzal Khan,Isle of Man,,"Meetings with the Pakistani community of the Isle of Man, the Treasury Minister, the Lieutenant governor, and Members of the House of Keys.",2024-01-28,2024-01-29,,Saif Rahman,True,,In kind,"Flights (£210.96), accommodation (£82.45) and subsistence (£30)",323.41,True,https://interests-api.parliament.uk/api/v1/Interests/3660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,International visit to Bangladesh between 26 January 2024 and 31 January 2024,,2024-02-19,2023-12-17,,Visits outside the UK,4979,Andrew Western,Bangladesh,,"Promoting UK-Bangladesh Trade and Investment, cross cultural relations and to understand the Rohingya Crisis.",2024-01-26,2024-01-31,,"Commonwealth Enterprise and Investment Council, Bangladesh",False,"Plot 44, Progoti Shoroni, Main Block-J, Baridhara, Dhaka - 1212, Bangladesh",In kind,"International travel, accommodation and meals (value is approximate)",3200,True,https://interests-api.parliament.uk/api/v1/Interests/3394,RRM Group,False,"Plot 44, Main Road, Block J, Baridhara, Dhaka - 1212, Bangladesh",In kind,Domestic transport,500,True,,,,,,,,,,,,,,,,,,,,,,,,,
3651,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,2023-12-21,2023-12-17,,Visits outside the UK,4602,Wera Hobhouse,United Arab Emirates,Dubai,"Attendance at COP28, as part of the APPG for Renewable and Sustainable Energy, to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.",2023-12-08,2023-12-11,,Energy & Climate Intelligence Unit,False,"ECIU, 180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£759.65), flight (£660), subsistence (maximum value of £100)",1519.65,True,https://interests-api.parliament.uk/api/v1/Interests/3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,International visit to Israel between 03 January 2024 and 05 January 2024,,2024-01-08,2023-12-17,,Visits outside the UK,4320,Robert Jenrick,Israel,,Fact finding political delegation.,2024-01-03,2024-01-05,,Conservative Friends of Israel Ltd (CFI Ltd),False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",1700,True,https://interests-api.parliament.uk/api/v1/Interests/3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,International visit to Qatar between 25 November 2023 and 30 November 2023,,2023-12-19,2023-12-17,,Visits outside the UK,3924,Yasmin Qureshi,Qatar,Doha,Participate at the World Innovation Summit for Education 2023 focusing on the future of education in light of emerging technologies such as artificial intelligence and meet senior Qatari foreign policy and education officials.,2023-11-25,2023-11-30,,Ministry of Foreign Affairs of the State of Qatar,False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food",5800,True,https://interests-api.parliament.uk/api/v1/Interests/3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4276,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-02-23,2023-12-17,,Visits outside the UK,4610,Bambos Charalambous,Cyprus,Nicosia,"APPG for Cyprus visit to meet the President, Speaker, Members of the Republic of Cyprus Parliament, NGOs and members from civil society to get an update on the current situation in Cyprus and prospects for peace talks.",2024-02-13,2024-02-16,APPG for Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Hotel accommodation for three nights (£459), transport (£182.75) and meals (£106.25)",748,True,https://interests-api.parliament.uk/api/v1/Interests/4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3244,International visit to Qatar between 26 November 2023 and 30 November 2023,,2023-12-21,2023-12-17,,Visits outside the UK,4409,Naz Shah,Qatar,Doha,To participate at the WISE Summit 2023 focusing on the future of education in light of emerging technologies such as Artificial Intelligence and meet senior Qatari foreign policy and education officials on the margins of the Summit.,2023-11-26,2023-11-30,,Ministry of Foreign Affairs of the State of Qatar,False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food",5650,True,https://interests-api.parliament.uk/api/v1/Interests/3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,International visit to France between 25 January 2024 and 27 January 2024,,2024-02-02,2023-12-17,,Visits outside the UK,4138,Rushanara Ali,France,Paris,Attendance at the Franco British Colloque.,2024-01-25,2024-01-27,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley KT24 6QX",In kind,Accommodation and food,853.3,True,https://interests-api.parliament.uk/api/v1/Interests/3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,International visit to United States between 27 November 2023 and 29 November 2023,,2023-12-14,2023-12-17,,Visits outside the UK,1444,Mr Mark Francois,United States,Washington DC,To attend meetings with Republican members of Congress concerning support for Ukraine.,2023-11-27,2023-11-29,,Conservative Friends of Ukraine,False,"One Barthomolew Close, London EC1A 7BL",In kind,"Flights (£2,961) and accommodation (£419.94)",3380.95,True,https://interests-api.parliament.uk/api/v1/Interests/3646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283,International visit to United States between 02 February 2024 and 14 February 2024,,2024-02-26,2023-12-17,,Visits outside the UK,4505,Peter Kyle,United States,,"Meetings with political counterparts in Washington, as well as tech and digital firms on the West Coast. Visiting San Francisco for meetings with tech and digital firms.",2024-02-02,2024-02-14,,Lord David Sainsbury,True,,Monetary,"received on 21 February as reimbursement for flights, travel and accommodation",10906.62,True,https://interests-api.parliament.uk/api/v1/Interests/4283,Hakluyt and Company,False,"34 Upper Brook Street, London W1K 7QS",In kind,Driver hire in San Francisco between meetings,2758.95,True,,,,,,,,,,,,,,,,,,,,,,,,,
3392,International visit to Israel between 09 January 2024 and 11 January 2024,,2024-02-06,2023-12-17,,Visits outside the UK,4871,Christian Wakeford,Israel,,"Fact-finding visit. Meetings with Israeli politicians, academics, activists and diplomats.",2024-01-09,2024-01-11,,Labour Friends of Israel,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2500,True,https://interests-api.parliament.uk/api/v1/Interests/3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,International visit to Ireland between 03 February 2024 and 05 February 2024,,2024-02-12,2023-12-17,,Visits outside the UK,39,Sir John Whittingdale,Ireland,Dublin,To attend the Dublin Racing Festival.,2024-02-03,2024-02-05,,Betting and Gaming Council,False,"1 Bedford Row, London WC1R 4BU",In kind,"Two tickets to the Dublin Racing Festival, including flights and accommodation",1290,False,https://interests-api.parliament.uk/api/v1/Interests/3396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,International visit to United Arab Emirates between 03 December 2023 and 06 December 2023,,2023-12-14,2023-12-17,,Visits outside the UK,4671,Afzal Khan,United Arab Emirates,Dubai,To attend COP28 Summit in Dubai for meetings and to moderate a panel on health inequalities and climate change.,2023-12-03,2023-12-06,,Unitas Communications,False,"Unitas Communications, 1 St Mark Street, London E1 8DA",In kind,"International flights (£3,719.89) and accommodation (£742.04)",4461.93,True,https://interests-api.parliament.uk/api/v1/Interests/3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,International visit to Kazakhstan between 13 December 2023 and 19 December 2023,,2023-12-19,2023-12-17,,Visits outside the UK,4671,Afzal Khan,Kazakhstan,,"Meetings with the Ministry of Foreign Affairs, Members of Parliament and British Ambassador about the economic and cultural relationship between the UK and Kazakhstan.",2023-12-13,2023-12-19,,Embassy of Kazakhstan in the United Kingdom,False,"Kazakhstan House, 125 Pall Mall, London SW1Y 5EA",In kind,"International flights (£2,897), accommodation (£550), transport (£100) and subsistence (£150)",3697,True,https://interests-api.parliament.uk/api/v1/Interests/3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,International visit to United Arab Emirates between 04 December 2023 and 08 December 2023,,2024-01-08,2023-12-17,,Visits outside the UK,4651,Dan Carden,United Arab Emirates,Dubai,"As President of the Forum of Young Parliamentarians at the Inter-Parliamentary Union, to attend COP 28 UAE and related meetings",2023-12-04,2023-12-08,,"United Arab Emirates, Federal National Council",False,"Abu Dhabi, P.O. Box 836, UAE",In kind,Hotel accommodation and in-country transport,1250,True,https://interests-api.parliament.uk/api/v1/Interests/3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,International visit to Somalia between 25 January 2024 and 28 January 2024,,2024-02-12,2023-12-17,,Visits outside the UK,4108,Sir Gavin Williamson,Somalia,Somaliland,"Visit to discuss politics and geopolitics in the Horn of Africa, including meetings with ministers and officials.",2024-01-25,2024-01-28,,Somaliland Foreign Ministry,False,"Hargeisa, Somaliland",In kind,"Flights, accommodation, meals and miscellaneous costs",5150,True,https://interests-api.parliament.uk/api/v1/Interests/3397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,International visit to Switzerland between 02 January 2024 and 06 January 2024,,2024-01-22,2023-12-17,2024-02-05,Visits outside the UK,4874,Andrew Griffith,Switzerland,Davos,68th Annual British-Swiss Parliamentary ski week with the APPG for Switzerland.,2024-01-02,2024-01-06,APPG for Switzerland,Davos Klosters Bergbahnen AG,False,"Brämabüelstrasse 11, 7270 Davos",In kind,"For two people, discounted ski-passes and guiding",1150,False,https://interests-api.parliament.uk/api/v1/Interests/3647,Skigruppe der Bundesversammlung,True,,In kind,"For two people, hospitality (I paid all other costs)",300,False,,,,,,,,,,,,,,,,,,,,,,,,,
3654,International visit to Qatar between 09 December 2023 and 12 December 2023,,2023-12-20,2023-12-17,,Visits outside the UK,4511,Dr Rupa Huq,Qatar,Doha,"To participate in the Doha Forum 2023 with a focus on geopolitics, the impact of AI, economic development, defence, cyber and food security; and climate change and sustainability.",2023-12-09,2023-12-12,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation, meal and transportation",5900,True,https://interests-api.parliament.uk/api/v1/Interests/3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3251,International visit to Qatar between 30 November 2023 and 03 December 2023,,2023-12-13,2023-12-17,2023-12-18,Visits outside the UK,4514,Sir Keir Starmer,Qatar,Doha,"Meeting with the Emir of Qatar, travelling from COP28 in Dubai.
Attending COP28 as part of my frontbench role.",2023-11-30,2023-12-03,,Ministry of Foreign Affairs of the State of Qatar,False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Private jet provided for return flights between Dubai and Doha, plus transportation, for me and three members of staff",25508.83,False,https://interests-api.parliament.uk/api/v1/Interests/3251,COP28 Presidency Office,False,"Capital Plaza, Abu Dhabi, United Arab Emirates",In kind,Airport transfer and daily travel by car during COP28 (value is approximate),765,False,,,,,,,,United Arab Emirates,Dubai,,,,,,,,,,,,,,,,
3198,International visit to Kosovo between 19 October 2023 and 22 October 2023,,2023-12-08,2023-12-17,,Visits outside the UK,4805,Alicia Kearns,Kosovo,,"Meetings with Kosovan Government, Parliament, civil society, NATO and police.",2023-10-19,2023-10-22,,Government of Kosovo,False,"Government Building, Nëna Terezë Square, 10000 Prishtinë, The Republic of Kosovo",In kind,Transport and accommodation for me and a member of staff,1548.59,False,https://interests-api.parliament.uk/api/v1/Interests/3198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4278,International visit to France between 25 January 2024 and 27 January 2024,,2024-02-20,2023-12-17,,Visits outside the UK,420,Yvette Cooper,France,Paris,Attending and speaking at the Franco-British Colloque 2024 in my capacity as Shadow Home Secretary.,2024-01-25,2024-01-27,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley KT24 6QX",In kind,"Accommodation, transport and food",1011,True,https://interests-api.parliament.uk/api/v1/Interests/4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,International visit to Brazil between 01 February 2024 and 02 February 2024,,2024-02-14,2023-12-17,,Visits outside the UK,4827,Claire Hanna,Brazil,,Attending St Brigid's Day event on Good Friday Agreement and reconciliation.,2024-02-01,2024-02-02,,"Embassy of Ireland, Brazil (Irish Department of Foreign Affairs,)",False,"Brazil SHIS QL 2 conjunto 05 casa 09, Lago Sul, Brasília, DFCEP 71630-255, Brazil",In kind,"International and internal flights, accommodation",900,True,https://interests-api.parliament.uk/api/v1/Interests/3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,International visit to Japan between 30 January 2024 and 05 February 2024,,2024-02-09,2023-12-17,,Visits outside the UK,4523,Catherine West,Japan,,To meet the Japanese Prime Minister and to attend the UK-Japan 21st Century Group 2024 Conference.,2024-01-30,2024-02-05,,UK Japan 21st Century Group,False,"The Japan Society, 13/14 Cornwall Terrace, London NW1 4QP",In kind,"Return flights to Tokyo (£1,839), hotels and hospitality (£1,136.45) and travel within country (£98.71)",3074.16,True,https://interests-api.parliament.uk/api/v1/Interests/3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4282,International visit to Israel between 14 February 2024 and 18 February 2024,,2024-02-22,2023-12-17,,Visits outside the UK,4510,Helen Hayes,Israel,,"Cross-party delegation to meet with civilians affected by the ongoing war, NGOs, peace activists, and official spokespeople.",2024-02-14,2024-02-18,,Yachad,False,Star House 104-108 Grafton Road NW5 4BA.,In kind,"Hotels (£717), insurance (£432), transport (£108), food (£307), speaker fees/meeting room costs (£213) and flights (£661)",2438,True,https://interests-api.parliament.uk/api/v1/Interests/4282,,,,,,,,,,,,,,,Palestine,Occupied Palestinian Territories,,,,,,,,,,,,,,,,
3203,International visit between 27 November 2023 and 30 November 2023,,2023-12-05,2023-12-17,,Visits outside the UK,4082,Lisa Nandy,Zambia,Lusaka,To demonstrate the impact UK aid has in communities in Zambia in my capacity of Shadow Minister for International Development.,2023-11-27,2023-11-30,,Children's Investment Fund Foundation,False,"7 Clifford Street, London W1S 2FT",In kind,"Flights, accommodation, meals and vaccinations for me and member of staff",2988.4,False,https://interests-api.parliament.uk/api/v1/Interests/3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,2024-01-05,2023-12-17,,Visits outside the UK,4138,Rushanara Ali,United Arab Emirates,Dubai,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2023-12-08,2023-12-11,,Energy & Climate Intelligence Unit,False,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£759.65), flight (£660) and subsistence (maximum value £100)",1519.65,True,https://interests-api.parliament.uk/api/v1/Interests/3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272,International visit to Israel between 14 February 2024 and 18 February 2024,,2024-02-27,2023-12-17,,Visits outside the UK,4788,Fleur Anderson,Israel,,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a two state solution and respond to the humanitarian situation in Gaza.,2024-02-14,2024-02-18,,Yachad,False,"Star House 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, food, speakers fees and conflict area insurance",2440,True,https://interests-api.parliament.uk/api/v1/Interests/4272,,,,,,,,,,,,,,,Palestine,Occupied Palestinian Territories,,,,,,,,,,,,,,,,
3249,International visit to Israel between 03 January 2024 and 07 January 2024,,2024-01-08,2023-12-17,,Visits outside the UK,4778,Greg Smith,Israel,,Fact finding political delegation.,2024-01-03,2024-01-07,,Conservative Friends of Israel Ltd (CFI Ltd),False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",2450,True,https://interests-api.parliament.uk/api/v1/Interests/3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3311,International visit to Singapore between 03 December 2023 and 07 December 2023,,2023-12-27,2023-12-17,,Visits outside the UK,4504,Wes Streeting,Singapore,,To take part in the Lee Kuan Yew Exchange Fellowship meeting Singapore Government officials and learn about their health and social care system.,2023-12-03,2023-12-07,,Singapore Government,False,"Orchard Road, Istana, Singapore 238823",In kind,"For me and a member of staff, flights, accommodation, transport, events, visits and meals (value is estimated)",17591,False,https://interests-api.parliament.uk/api/v1/Interests/3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3245,International visit to Qatar between 07 December 2023 and 12 December 2023,,2023-12-21,2023-12-17,,Visits outside the UK,4409,Naz Shah,Qatar,Doha,"To participate in the Doha Forum 2023 with a focus on geopolitics, the impact of AI, economic development, defence, cyber and food security; and climate change and sustainability.",2023-12-07,2023-12-12,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and food",7798,True,https://interests-api.parliament.uk/api/v1/Interests/3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205,International visit to Turkey between 02 November 2023 and 07 November 2023,,2023-12-05,2023-12-17,,Visits outside the UK,4409,Naz Shah,Turkey,Istanbul,Training and supporting charitable efforts.,2023-11-02,2023-11-07,,Mercy Mission UK,False,"203 Westgate, Bradford BD1 3AD",In kind,"Flights, transport and hotel accommodation",757.64,True,https://interests-api.parliament.uk/api/v1/Interests/3205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,International visit to Bahrain between 16 November 2023 and 19 November 2023,,2023-12-13,2023-12-17,,Visits outside the UK,4008,Dame Caroline Dinenage,Bahrain,Manama,"To attend the annual Manama Dialogue: a forum for policymakers and experts to debate and discuss the Middle East’s most pressing foreign policy, defence and security challenges.",2023-11-16,2023-11-19,,Government of Bahrain,False,"Bahrain Embassy, 30 Belgrave Square, London SW1X 8QB",In kind,Flights and hotel accommodation (value is approximate),1464,True,https://interests-api.parliament.uk/api/v1/Interests/3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4281,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-02-27,2023-12-17,,Visits outside the UK,4938,Paulette Hamilton,Cyprus,,"Trip with the APPG for Cyprus to understand the political and economic situation in Cyprus, meet members of parliament and government, and visit key historical sites.",2024-02-13,2024-02-16,APPG For Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Transport, accommodation and meals",752,True,https://interests-api.parliament.uk/api/v1/Interests/4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3235,International visit to United States between 29 December 2023 and 02 January 2024,,2024-01-17,2023-12-17,,Visits outside the UK,4356,Angela Rayner,United States,New York,Personal holiday.,2023-12-29,2024-01-02,,Waheed Alli,True,,In kind,The use of a flat as accommodation for five nights,1250,True,https://interests-api.parliament.uk/api/v1/Interests/3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,International visit to Falkland Islands between 20 November 2023 and 25 November 2023,,2023-12-18,2023-12-17,,Visits outside the UK,4653,Stephen Morgan,Falkland Islands,,Delegation to Falkland Islands with The Falkland Islands Legislative Assembly as part of their annual MPs and Peers visits.,2023-11-20,2023-11-25,,The Falkland Islands Legislative Assembly,False,"Gilbert House, Ross Road, Stanley, Falkland Islands FIQQ 1ZZ",In kind,"Flights (£1,566), accommodation (£756), hospitality and meals (£166.67), transport (£180), gifts and sundries (£137.61)",2806.28,True,https://interests-api.parliament.uk/api/v1/Interests/3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,International visit to United Arab Emirates between 08 December 2023 and 11 December 2023,,2024-01-05,2023-12-17,,Visits outside the UK,1491,Kerry McCarthy,United Arab Emirates,Dubai,Attendance at COP28 to learn about the COP negotiation process and the role of legislators to achieve the targets set for the global climate and decarbonisation agenda.,2023-12-08,2023-12-11,,Energy & Climate Intelligence Unit,False,"180 Borough High Street, London SE1 1LB",In kind,"Accommodation (£759.65), flight (£660) and subsistence (maximum value £100)",1519.65,True,https://interests-api.parliament.uk/api/v1/Interests/3434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,International visit to France between 25 January 2024 and 27 January 2024,,2024-01-31,2023-12-17,,Visits outside the UK,4656,Layla Moran,France,Paris,International conference to meet and exchange ideas with key European stakeholders.,2024-01-25,2024-01-27,,Franco-British Colloque,False,"Station House, Station Approach, East Horsley KT24 6QX",In kind,Two nights' accommodation including meals,855.29,True,https://interests-api.parliament.uk/api/v1/Interests/3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
