ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link_1
5123,,Director - Impero Holdings Ltd,,2024-04-15,2024-04-15,Employment and earnings,Richard Fuller,3912,Director,01/04/2023,31/03/2024,True,Impero Holdings Ltd,False,True,a software company,"2 Tollhouse Hill, Nottingham NG1 5FS",,https://interests-api.parliament.uk/api/v1/Interests/5123
5282,,Practice at the Bar of England and Wales - Thomas More Chambers,,2024-04-14,2024-04-12,Employment and earnings,Sir Geoffrey Cox,1508,Practice at the Bar of England and Wales,,,False,Thomas More Chambers,False,False,,"7 Lincoln's Inn Fields, London WC2A 3BP",,https://interests-api.parliament.uk/api/v1/Interests/5282
5193,,Writing articles - Telegraph Media Group Ltd,,2024-04-10,2024-04-25,Employment and earnings,Suella Braverman,4475,Writing articles,,,False,Telegraph Media Group Ltd,False,False,,"111 Buckingham Palace Road, London SW1W 0DT",True,https://interests-api.parliament.uk/api/v1/Interests/5193
5142,,Legal Services - Director of Public Prosecutions Mauritius,,2024-04-09,,Employment and earnings,Sir Geoffrey Cox,1508,Legal Services,01/09/2023,29/02/2024,True,Director of Public Prosecutions Mauritius,False,False,,"Level 10, 16 Garden Tower Building, Poudriere St, Port Louis, Mauritius",,https://interests-api.parliament.uk/api/v1/Interests/5142
4480,,Royalties,,2024-03-26,,Employment and earnings,Jess Phillips,4370,Royalties,,,False,Authors' Licensing and Collecting Society (ALCS),False,False,Collection of copyright payments for authors,"6th Floor, International House, 1 St Katharine's Way, London E1W 1UN",False,https://interests-api.parliament.uk/api/v1/Interests/4480
4288,,Recording podcast episodes,,2024-03-18,,Employment and earnings,Clive Lewis,4500,Recording podcast episodes,,,False,Persephonica Ltd,False,False,,"DS House, 306 High Street, Croydon CR0 1NG",,https://interests-api.parliament.uk/api/v1/Interests/4288
4707,,Partner,,2024-03-18,,Employment and earnings,Sir Geoffrey Clifton-Brown,249,Partner,,,False,East Beckham partnership,False,False,Arable farming,Norfolk,,https://interests-api.parliament.uk/api/v1/Interests/4707
4400,,Hosting an LBC show,,2024-03-18,,Employment and earnings,Angela Rayner,4356,Hosting an LBC show,,,False,Global Radio Services Limited,False,False,,"30 Leicester Square, London WC2H 7LA",,https://interests-api.parliament.uk/api/v1/Interests/4400
4349,,Panellist,,2024-03-18,,Employment and earnings,Caroline Nokes,4048,Panellist,,,False,News UK & Ireland Limited,False,False,,"PO Box 151, Peterborough PE7 8YT",,https://interests-api.parliament.uk/api/v1/Interests/4349
4940,,Legal services provided before my election to Parliament,,2024-03-18,,Employment and earnings,Sir Keir Starmer,4514,Legal services provided before my election to Parliament,,,False,Birnberg Pierce,False,False,,"14 Inverness Street, London NW1 7HJ",,https://interests-api.parliament.uk/api/v1/Interests/4940
4833,,Chair of the Advisory Board,,2024-03-18,,Employment and earnings,Mark Garnier,4074,Chair of the Advisory Board,,,False,Shetland Space Centre,False,False,,"Moray Park, Seaford Avenue, Grantown-on-Spey PH26 3J",,https://interests-api.parliament.uk/api/v1/Interests/4833
4335,,Writing a book,,2024-03-18,,Employment and earnings,Mr Andrew Mitchell,1211,Writing a book,,,False,AM Heath & Co Ltd,False,False,,"5 Warwick Court, London WC1R 5DJ",,https://interests-api.parliament.uk/api/v1/Interests/4335
4965,,Marketing advice - Redway AG,,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Marketing advice,,,False,Redway AG,False,False,an engineering and technical services company and a client of MAP Advisory Ltd,"Oberer Graben 4-6, 9001, St Gallen, Switzerland",,https://interests-api.parliament.uk/api/v1/Interests/4965
4972,,Marketing advice,2024-01-17,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Marketing advice,,,False,Redway AG,False,False,An engineering and technical services company and a client of MAP Advisory Ltd.,"Oberer Graben 4-6, 9001, St Gallen, Switzerland",,https://interests-api.parliament.uk/api/v1/Interests/4972
4791,,Writing articles in Diplomat Magazine - Aros Corporation Ltd,,2024-03-18,2024-04-30,Employment and earnings,Sir Bernard Jenkin,40,Writing articles in Diplomat Magazine,,,False,Aros Corporation Ltd,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4791
4379,,Broadcast appearance,,2024-03-18,,Employment and earnings,Lucy Powell,4263,Broadcast appearance,,,False,ITV Studios,False,False,,"Orange Tower, MediaCity UK, Manchester M50 2HE",,https://interests-api.parliament.uk/api/v1/Interests/4379
4959,,Director,2013-09-07,2024-03-18,2022-04-25,Employment and earnings,Mark Pritchard,1576,Director,,,False,MAP Advisory Ltd,False,False,,"c/o Gallaghers, 2nd Floor, 69/85 Tabernacle Street, London EC2A 4RR",,https://interests-api.parliament.uk/api/v1/Interests/4959
4172,,Legal services,,2024-03-18,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,False,Khan Partnership Solicitors,False,False,,"48-49 Russell Square, London WC1B 4JP",,https://interests-api.parliament.uk/api/v1/Interests/4172
4308,,Writing articles,,2024-03-18,,Employment and earnings,Esther McVey,4084,Writing articles,,,False,Reach Group Limited,False,False,,"21st Floor, One Canada Square, Canary Wharf, London E14 5AP",,https://interests-api.parliament.uk/api/v1/Interests/4308
4249,,Being a member of a grants application panel,,2024-03-18,,Employment and earnings,Marsha De Cordova,4676,Being a member of a grants application panel,,,False,Fight for Sight,False,False,,"18 Mansell Street, London E1 8AA",,https://interests-api.parliament.uk/api/v1/Interests/4249
4853,,Columnist,,2024-03-18,,Employment and earnings,Sir John Hayes,350,Columnist,,,False,Reach Plc (Reach Shared Services Ltd),False,False,,"5 St Pauls Sq., Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/4853
4836,,Independent Non-executive Director - Super Sharp Space Systems,,2024-03-18,,Employment and earnings,Mark Garnier,4074,Independent Non-executive Director,01/09/2023,,False,Super Sharp Space Systems,False,False,Low orbit Earth observation telescopes,"G0 Stirling House, Cambridge Innovation Park, Denney End Road, Waterbeach CB25 9PB",,https://interests-api.parliament.uk/api/v1/Interests/4836
4961,,Strategic marketing counsel - Strategeast,,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Strategic marketing counsel,01/04/2022,,False,Strategeast,False,False,a non-profit organisation which promotes the rule of law in Eurasian countries through the digital economy and a client of MAP Advisory Ltd,"1900K Street NW, Suite 100, Washington DC 20006, USA",,https://interests-api.parliament.uk/api/v1/Interests/4961
4353,,Writing Books - Peters Fraser & Dunlop Ltd,,2024-03-18,,Employment and earnings,Jesse Norman,3991,Writing Books,,,False,Peters Fraser & Dunlop Ltd,False,False,Book Publisher,"55 New Oxford Street, London WC1A 1BS",,https://interests-api.parliament.uk/api/v1/Interests/4353
4424,,Writing a book - Peters Fraser & Dunlop Limited,,2024-03-18,,Employment and earnings,Rachel Reeves,4031,Writing a book,,,False,Peters Fraser & Dunlop Limited,False,False,,"55 New Oxford Street, London WC1A 1BS",,https://interests-api.parliament.uk/api/v1/Interests/4424
4367,,Broadcast appearances,,2024-03-18,,Employment and earnings,Jess Phillips,4370,Broadcast appearances,,,False,News UK & Ireland,False,False,,"1 London Bridge St, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/4367
4963,,"Lead Marketing Counsel and Vice Chairman of the Advisory Board - Linden Energy Holdings, Inc",,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Lead Marketing Counsel and Vice Chairman of the Advisory Board,,,False,"Linden Energy Holdings, Inc",False,False,an energy development company and a client of MAP Advisory Ltd,"700 Milam Street, Suite 1300, Houston, Texas, 77002, USA",,https://interests-api.parliament.uk/api/v1/Interests/4963
5017,,Adviser,,2024-03-18,,Employment and earnings,Sir Gavin Williamson,4108,Adviser,21/02/2023,,False,RTC Education Ltd,False,False,A provider of undergraduate and postgraduate education programmes to UK and international students.,"153 Great Titchfield Street, London W1W 5BD",True,https://interests-api.parliament.uk/api/v1/Interests/5017
4718,,Independent Non-Executive Director,2022-03-21,2024-03-18,2023-04-04,Employment and earnings,Dame Caroline Dinenage,4008,Independent Non-Executive Director,01/03/2022,,False,LNT Care Developments Group,False,False,Residential care home developer and constructor,"Helios 47, Isabella Road, Garforth LS25 2DY",True,https://interests-api.parliament.uk/api/v1/Interests/4718
4711,,Consultant Global Counsel - Withers LLP,2020-10-19,2024-03-18,2024-01-03,Employment and earnings,Sir Geoffrey Cox,1508,Consultant Global Counsel,28/09/2020,,False,Withers LLP,False,False,,"20 Old Bailey, London EC4M 7AN",,https://interests-api.parliament.uk/api/v1/Interests/4711
4706,,Director - Carclew Limited,,2024-03-18,2017-06-20,Employment and earnings,Sir Christopher Chope,242,Director,,,False,Carclew Limited,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4706
4847,,President - HBSA,,2024-03-18,,Employment and earnings,Sir John Hayes,350,President,29/05/2018,,False,HBSA,False,False,technical and vocational education,"Burton and South Derbyshire College, Lichfield Road, Burton on Trent DE14 3RL",True,https://interests-api.parliament.uk/api/v1/Interests/4847
4855,,Part-time professor in Political Studies,,2024-03-18,,Employment and earnings,Sir John Hayes,350,Part-time professor in Political Studies,01/04/2020,,False,University of Bolton,False,False,,"Deane Road, Bolton BL3 5AB",,https://interests-api.parliament.uk/api/v1/Interests/4855
3778,,Teaching,,2024-03-18,,Employment and earnings,Michael Shanks,4998,Teaching,,,False,Renfrewshire Council,False,False,,"Renfrewshire House, Cotton Street, Paisley PA1 1AD",,https://interests-api.parliament.uk/api/v1/Interests/3778
4671,,Member of the Independent Advisory Board,2021-04-28,2024-03-18,,Employment and earnings,Saqib Bhatti,4818,Member of the Independent Advisory Board,21/04/2021,13/11/2023,True,"House Magazine, Dods Group",False,False,,"11th Floor, The Shard, 32 London Bridge Street, London SE1 9SG",,https://interests-api.parliament.uk/api/v1/Interests/4671
3799,,Appearances on Talk TV,,2024-03-18,,Employment and earnings,Sir Alec Shelbrooke,3997,Appearances on Talk TV,,,False,News UK,False,False,,"PO Box 151, Peterborough PE7 8YT",,https://interests-api.parliament.uk/api/v1/Interests/3799
4923,,Non-executive Director - CSA Catapult Innovation Centre,2022-12-19,2024-03-18,2024-08-02,Employment and earnings,Layla Moran,4656,Non-executive Director,01/12/2022,01/12/2025,True,CSA Catapult Innovation Centre,False,True,a centre established to help the UK become a global leader in compound semiconductors,"Imperial Park Innovation Centre, Celtic Way, Newport NP10 8BE",,https://interests-api.parliament.uk/api/v1/Interests/4923
5020,,Royalty payments,,2024-03-18,,Employment and earnings,Pete Wishart,1440,Royalty payments,,,False,Ridge Records Limited,False,True,,"1 York Street, Aberdeen AB11 5DL.",,https://interests-api.parliament.uk/api/v1/Interests/5020
4136,,Writing a book - Head of Zeus – UK,,2024-03-18,,Employment and earnings,Liam Byrne,1171,Writing a book,,,False,Head of Zeus – UK,False,False,,"5-8 Hardwick Street, London EC1R 4RG",,https://interests-api.parliament.uk/api/v1/Interests/4136
5025,,Legal consultant - Bird and Bird LLP,,2024-03-18,2024-05-15,Employment and earnings,Sir Jeremy Wright,1560,Legal consultant,06/10/2022,07/05/2024,True,Bird and Bird LLP,False,False,Law firm,"12 New Fetter Lane, London EC4A 1JP",,https://interests-api.parliament.uk/api/v1/Interests/5025
3830,,Participating in a seminar,,2024-03-18,,Employment and earnings,Mark Tami,1383,Participating in a seminar,,,False,Eden Partners,False,False,,"50 Broadway, London SW1H 0RG",,https://interests-api.parliament.uk/api/v1/Interests/3830
3835,,Royalties for books,,2024-03-18,,Employment and earnings,Nick Thomas-Symonds,4479,Royalties for books,,,False,The Wylie Agency (UK) Ltd,False,False,,"17 Bedford Square, London WC1B 3JA",,https://interests-api.parliament.uk/api/v1/Interests/3835
4286,,Writing an article,,2024-03-18,,Employment and earnings,Clive Lewis,4500,Writing an article,,,False,Guardian News & Media Limited,False,False,,"PO Box 68164, Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/4286
4828,,Consultancy advice,,2024-03-18,,Employment and earnings,Barry Gardiner,146,Consultancy advice,22/11/2022,,False,World Climate Initiative,False,False,,"8th Floor, 167 Fleet Street, London EC3A 2EA",,https://interests-api.parliament.uk/api/v1/Interests/4828
5019,,Royalty payments,,2024-03-18,,Employment and earnings,Pete Wishart,1440,Royalty payments,,,False,EMI,False,False,,"EMI House, 43 Brook Green, London W6 7EF",,https://interests-api.parliament.uk/api/v1/Interests/5019
4970,,Marketing advisory services - ATS Group,,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Marketing advisory services,01/11/2023,,False,ATS Group,False,False,an industrial manufacturing and technology business,"1550, No. 17 Industrial Zone Vizbegovo, Skopje, North Macedonia",,https://interests-api.parliament.uk/api/v1/Interests/4970
4969,,Marketing Counsel - Focal Point Energy LLC,,2024-03-18,,Employment and earnings,Mark Pritchard,1576,Marketing Counsel,01/01/2023,31/01/2024,True,Focal Point Energy LLC,False,False,energy investment and development,"1250 Wood Branch Park Drive, Suite 490, Houston, TX, 77079, USA",,https://interests-api.parliament.uk/api/v1/Interests/4969
4321,,Presenting TV programmes - GB News,,2024-03-18,,Employment and earnings,Esther McVey,4084,Presenting TV programmes,,,False,GB News,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/4321
3888,,Writing articles,,2024-03-18,,Employment and earnings,Chris Bryant,1446,Writing articles,,,False,Guardian News & Media Ltd,False,False,,"Kings Place, 90 York Way, London N1 9GU",,https://interests-api.parliament.uk/api/v1/Interests/3888
4120,,Delivering a development programme session,,2024-03-18,,Employment and earnings,Dawn Butler,1489,Delivering a development programme session,,,False,Eden & Partners Ltd,False,False,,"50 Broadway, London SW1H 0RG",,https://interests-api.parliament.uk/api/v1/Interests/4120
3825,,Writing a book and recording an audio book,2022-05-17,2024-03-18,2023-03-24,Employment and earnings,Wes Streeting,4504,Writing a book and recording an audio book,,,False,United Agents Ltd,False,False,,"12-26 Lexington Street, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/3825
4058,,Chairing a training event,,2024-03-18,,Employment and earnings,Matt Vickers,4844,Chairing a training event,,,False,International Centre for Parliamentary Studies,False,False,,"Millbank Tower, London SW1P 4QP",,https://interests-api.parliament.uk/api/v1/Interests/4058
4133,,Appearing on a podcast - Multicultural Marketing Consultancy,,2024-03-18,,Employment and earnings,Dawn Butler,1489,Appearing on a podcast,,,False,Multicultural Marketing Consultancy,False,False,,"311 Regents Park Road, London N3  1DP",,https://interests-api.parliament.uk/api/v1/Interests/4133
3818,,Member of the Advisory Board of the House Magazine,2021-07-01,2024-03-18,2023-10-19,Employment and earnings,Dame Karen Bradley,4110,Member of the Advisory Board of the House Magazine,12/05/2021,,False,Political Engagement Limited,False,False,,"11th Floor, Millbank Tower, 21-24 Millbank, London SW1P 4QP",True,https://interests-api.parliament.uk/api/v1/Interests/3818
4181,,Legal services,,2024-03-18,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,False,CMS Holborn Asia,False,False,,"Holborn Law LLC, 7 Straights View, Marina One East Tower, #19-01, 018936, Singapore",,https://interests-api.parliament.uk/api/v1/Interests/4181
4375,,Writing articles,,2024-03-18,,Employment and earnings,Jess Phillips,4370,Writing articles,,,False,Guardian News & Media Ltd,False,False,,"Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/4375
4865,,Consultant paediatrician,2017-01-09,2024-03-18,2023-10-26,Employment and earnings,Dr Caroline Johnson,4592,Consultant paediatrician,,,False,North West Anglia NHS Foundation Trust,False,False,,"Peterborough City Hospital, Bretton Gate, Bretton, PE3 9GZ",,https://interests-api.parliament.uk/api/v1/Interests/4865
4932,,Academic Work - Liberty Fund Inc,,2024-03-18,,Employment and earnings,Jesse Norman,3991,Academic Work,,,False,Liberty Fund Inc,False,False,private educational foundation,"11301 N. Meridian Street, Carmel, IN 46032-4564, USA",,https://interests-api.parliament.uk/api/v1/Interests/4932
4849,,Strategic Adviser - BB Energy Trading Ltd,,2024-03-18,,Employment and earnings,Sir John Hayes,350,Strategic Adviser,01/09/2018,,False,BB Energy Trading Ltd,False,False,an international energy company trading worldwide,"12-14 Ansdell St, London W8 5BN",True,https://interests-api.parliament.uk/api/v1/Interests/4849
4935,,Copyright payments for books written before my election to Parliament - Authors’ Licensing and Collecting Society,,2024-03-18,,Employment and earnings,Sir Keir Starmer,4514,Copyright payments for books written before my election to Parliament,,,False,Authors’ Licensing and Collecting Society,False,False,,"4 Battle Bridge Lane, London SE1 2HX",,https://interests-api.parliament.uk/api/v1/Interests/4935
4169,,Writing a book - Conville and Walsh,,2024-03-18,,Employment and earnings,Yvette Cooper,420,Writing a book,,,False,Conville and Walsh,False,False,literary agent,"Haymarket House, London SW1Y 4SP",,https://interests-api.parliament.uk/api/v1/Interests/4169
4129,,Appearing on a panel,,2024-03-18,,Employment and earnings,Dawn Butler,1489,Appearing on a panel,,,False,DC Thompson Ltd,False,False,,"Meadowside, 2 Albert Square, Dundee DD1 1DD",,https://interests-api.parliament.uk/api/v1/Interests/4129
4251,,Royalties on a textbook,,2024-03-18,,Employment and earnings,Anneliese Dodds,4657,Royalties on a textbook,,,False,Bloomsbury Publishers Plc,False,False,,"50 Bedford Square, London WC1B 3DP",,https://interests-api.parliament.uk/api/v1/Interests/4251
4341,,Surgeon Commander - Royal Naval Reserve,,2024-03-18,2015-10-02,Employment and earnings,Dr Andrew Murrison,1466,Surgeon Commander,,,False,Royal Naval Reserve,False,False,,"HMS President, St Katherine’s Dock, London",,https://interests-api.parliament.uk/api/v1/Interests/4341
4515,,Writing articles,,2024-03-18,,Employment and earnings,Ms Stella Creasy,4088,Writing articles,,,False,Guardian news and media,False,False,,"90 York Way, London N1 9GU",,https://interests-api.parliament.uk/api/v1/Interests/4515
4742,,Director,,2024-03-18,,Employment and earnings,John Finucane,4823,Director,,,False,Finucane Toner Ltd,False,True,Solicitors,"76-78 Castle St, Belfast BT1 1HD",,https://interests-api.parliament.uk/api/v1/Interests/4742
3935,,Coronation coverage,,2024-03-16,,Employment and earnings,Mr David Lammy,206,Coronation coverage,,,False,BBC,False,False,,"2nd floor, Zone C, 1 Television Centre, 101 Wood Lane, London W12 7FA",,https://interests-api.parliament.uk/api/v1/Interests/3935
4026,,Preparing and delivering training and development session,,2024-03-16,,Employment and earnings,Paulette Hamilton,4938,Preparing and delivering training and development session,,,False,King’s Fund,False,False,,"Cavendish Square, London W1G OAN",,https://interests-api.parliament.uk/api/v1/Interests/4026
3938,,Speaking engagements,,2024-03-16,2021-04-15,Employment and earnings,Mr David Lammy,206,Speaking engagements,,,False,The Speaking Office,False,False,,"Unit 31 Highbury Studios, 10 Hornsey Street, London N7 8EL",,https://interests-api.parliament.uk/api/v1/Interests/3938
3636,,Doctor,,2024-03-16,,Employment and earnings,Dr Rosena Allin-Khan,4573,Doctor,,,False,St George's Hospital NHS Trust,False,False,,"Blackshaw Road, London SW17 0QT",,https://interests-api.parliament.uk/api/v1/Interests/3636
4205,,Writing an article,,2024-03-16,,Employment and earnings,David Davis,373,Writing an article,,,False,ANMFS LTD (Mail Group),False,False,,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/4205
4029,,Preparing and delivering training and development sessions,,2024-03-16,,Employment and earnings,Paulette Hamilton,4938,Preparing and delivering training and development sessions,,,False,Centaura Ltd,False,False,,"18 River Street, Lancaster LA1 1AD",,https://interests-api.parliament.uk/api/v1/Interests/4029
4033,,Non-executive director,,2024-03-16,,Employment and earnings,Jerome Mayhew,4739,Non-executive director,,,False,Walsingham Estate Management Ltd,False,False,property and land maintenance and development,"Estate Office, 10 Common Place, Walsingham, NR22 6BP",,https://interests-api.parliament.uk/api/v1/Interests/4033
4178,,Presenter/Contributor on GB News,,2024-03-16,,Employment and earnings,Lee Anderson,4743,Presenter/Contributor on GB News,,,False,GB News Limited,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/4178
4126,,Attending a caucus,,2024-03-16,,Employment and earnings,Dawn Butler,1489,Attending a caucus,,,False,Each One Teach One,False,False,education and empowerment organisation,"Togostraße 76, 13351 Berlin, Germany",,https://interests-api.parliament.uk/api/v1/Interests/4126
4045,,Councillor,,2024-03-16,,Employment and earnings,Andrew Western,4979,Councillor,,,False,Trafford Council,False,False,,"Talbot Road, Stretford M32 0TH",,https://interests-api.parliament.uk/api/v1/Interests/4045
4217,,Advisory Director - Investcorp Securities Ltd,2020-01-09,2024-03-16,2023-04-14,Employment and earnings,Richard Fuller,3912,Advisory Director,,,False,Investcorp Securities Ltd,False,True,a venture capital company,"48 Grosvenor St, London W1K 3HW",False,https://interests-api.parliament.uk/api/v1/Interests/4217
3942,,Writing articles,,2024-03-16,,Employment and earnings,Alicia Kearns,4805,Writing articles,,,False,Reach PLC,False,False,commercial news publisher,"One Canada Square, London E14 5AP",,https://interests-api.parliament.uk/api/v1/Interests/3942
4138,,Member of the Advisory Board of the House Magazine,2021-09-22,2024-03-16,,Employment and earnings,Mr Alistair Carmichael,1442,Member of the Advisory Board of the House Magazine,12/05/2021,,False,Dods Group Ltd,False,False,,"11th Floor, The Shard, 32 London Bridge St, London SE1 9SG",,https://interests-api.parliament.uk/api/v1/Interests/4138
4017,,Sitting on hearings as an Independent Associate Manager - Birmingham and Solihull Mental Health Trust,2022-03-21,2024-03-16,2024-07-30,Employment and earnings,Paulette Hamilton,4938,Sitting on hearings as an Independent Associate Manager,,,False,Birmingham and Solihull Mental Health Trust,False,False,,"Unit 1 B1, 50 Summer Hill Road, Birmingham B1 3RB",,https://interests-api.parliament.uk/api/v1/Interests/4017
4196,,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,2024-03-16,,Employment and earnings,David Davis,373,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,False,THI Investments UK Ltd,False,False,an investment company,"17 Grosvenor Street, London W1K 4QG",True,https://interests-api.parliament.uk/api/v1/Interests/4196
4365,,Writing books - United Agents,,2024-03-16,,Employment and earnings,Jess Phillips,4370,Writing books,,,False,United Agents,False,False,,"Lexington House, 12-26 Lexington St, Soho, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/4365
5236,,Locum Pharmacist for Tesco - Tesco,2021-06-07,2024-03-15,2024-05-16,Employment and earnings,Taiwo Owatemi,4779,Locum Pharmacist for Tesco,05/06/2021,06/06/2021,True,Tesco,False,False,,"Shire Park, Kestrel Way, Welwyn Garden City AL7 1GA",,https://interests-api.parliament.uk/api/v1/Interests/5236
3721,,Writing a book,,2024-03-13,,Employment and earnings,Mr Mark Francois,1444,Writing a book,,,False,Kindle Direct Publishing (KDP) Amazon.com Inc,False,False,,"410 Terry Avenue, North Seattle, Washington 98109, USA",,https://interests-api.parliament.uk/api/v1/Interests/3721
3704,,Writing an article - UnHerd,,2024-03-13,,Employment and earnings,Rosie Duffield,4616,Writing an article,,,False,UnHerd,False,False,,"6 Old Queen Street, London SW1H 9HP",,https://interests-api.parliament.uk/api/v1/Interests/3704
3723,,Presenting radio shows on LBC - Independent Talent Group,,2024-03-13,,Employment and earnings,Mr David Lammy,206,Presenting radio shows on LBC,,,False,Independent Talent Group,False,False,,"40 Whitfield Street, Bloomsbury, London W1T 2RH",,https://interests-api.parliament.uk/api/v1/Interests/3723
3671,,Writing articles for News UK and Ireland - News UK and Ireland,,2024-03-13,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles for News UK and Ireland,,,False,News UK and Ireland,False,False,,"1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3671
3677,,Writing articles - Associated Newspapers Ltd (ANMFS Ltd),,2024-03-13,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,False,Associated Newspapers Ltd (ANMFS Ltd),False,False,,"Northcliffe House, 2 Derry Street, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/3677
3680,,Writing articles - Daily Telegraph and Sunday Telegraph,,2024-03-13,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,False,Daily Telegraph and Sunday Telegraph,False,False,,"111 Buckingham Palace Rd, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/3680
3715,,Writing a book - David Luxton Associates Ltd,,2024-03-13,,Employment and earnings,Chris Evans,4040,Writing a book,,,False,David Luxton Associates Ltd,False,False,,"23 Hillcourt Avenue, London N12 8EY",,https://interests-api.parliament.uk/api/v1/Interests/3715
3694,,Writing articles - Reach Shared Services Ltd,,2024-03-13,,Employment and earnings,Sir Iain Duncan Smith,152,Writing articles,,,False,Reach Shared Services Ltd,False,False,,"3rd Floor, 5 St Paul’s Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3694
4893,,Farming and administrative duties,,2023-03-26,,Employment and earnings,Carla Lockhart,4857,Farming and administrative duties,,,False,Carla Lockhart and Rodney Condell,False,False,,"5 Morrow Park, Clabby, BT75 0LT",,https://interests-api.parliament.uk/api/v1/Interests/4893
4860,,Commissioner of the Key Worker Homes Fund - Skyroom London Ltd,,2021-03-26,,Employment and earnings,Paul Holmes,4803,Commissioner of the Key Worker Homes Fund,,25/04/2024,True,Skyroom London Ltd,False,False,,"25 Moorgate, London EC2R 6AY",,https://interests-api.parliament.uk/api/v1/Interests/4860
