ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,VisitLocations_Country_3,VisitLocations_Destination_3
13396,International visit to India between 28 August 2025 and 01 September 2025,,2025-10-06,2025-10-06,,Visits outside the UK,4462,Tom Tugendhat,India,Kochi,"Attendance at a conference on geopolitical issues and economic growth in Kochi, India.",2025-08-28,2025-09-01,,Artha Global,False,"First Floor, 10 Queen Street Place, London EC4R1BE",In kind,"Flights (£2,615.78), accommodation (£649.98), food (£164.59) and visa (£598.57)",4082.95,True,https://interests-api.parliament.uk/api/v1/Interests/13396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13395,International visit to United States between 05 September 2025 and 08 September 2025,,2025-10-06,2025-10-06,,Visits outside the UK,4462,Tom Tugendhat,United States,New York,Attendance at a conference to discuss the transatlantic alliance.,2025-09-05,2025-09-08,,Hudson Institute,False,"1201 Pennsylvania Avenue NW, Suite 400, Washington DC 20004",In kind,"Flights (£16,094.12), accommodation (£1,554)",17648.12,True,https://interests-api.parliament.uk/api/v1/Interests/13395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13446,International visit to United Arab Emirates between 08 September 2025 and 10 September 2025,,2025-10-03,2025-10-06,,Visits outside the UK,4778,Greg Smith,United Arab Emirates,,To join as a delegate and speak at a policy forum conference.,2025-09-08,2025-09-10,,ELENT UK Ltd,False,"4th Floor 6 Princes Street, London, United Kingdom, W1B 2LG",In kind,"Flights £739.46, accomodation, meals and transfers provided £569.25",1308.81,True,https://interests-api.parliament.uk/api/v1/Interests/13446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13460,International visit to Ukraine between 10 September 2025 and 15 September 2025,,2025-10-06,2025-10-06,,Visits outside the UK,5253,Richard Baker,Ukraine,,To promote and strengthen relations between the UK and Ukrainian Parliaments.,2025-09-10,2025-09-15,All Party Parliamentary Group on Ukraine,UK Friends of Ukraine,False,"81 High Street
Cosham
Portsmouth
PO63BL",In kind,"YES Conference Pass, accommodation, internal travel and meals",768.04,True,https://interests-api.parliament.uk/api/v1/Interests/13460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13461,International visit to Ukraine between 10 September 2025 and 15 September 2025,,2025-10-06,2025-10-06,,Visits outside the UK,5166,Mark Sewards,Ukraine,Kyiv,Parliamentary Delegation to attend the YES Conference.,2025-09-10,2025-09-15,,UK Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth, England, PO6 3BL",In kind,"Pass for Yes Conference, Transfers, food & drink",770.04,True,https://interests-api.parliament.uk/api/v1/Interests/13461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13347,International visit to United States between 06 September 2025 and 10 September 2025,,2025-09-30,2025-09-30,,Visits outside the UK,3935,Sir Mel Stride,United States,,Economic research and business visits,2025-09-06,2025-09-10,,Graham Edwards,True,,Monetary,Trip to USA and accompanied by Parliamentary Adviser. Donation received 12 September 2025,11000.00,False,https://interests-api.parliament.uk/api/v1/Interests/13347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13401,International visit to Turkey between 15 September 2025 and 18 September 2025,,2025-09-30,2025-09-30,,Visits outside the UK,4040,Chris Evans,Turkey,,Took part in the annual CWGC tours of war graves in Gallipoli,2025-09-15,2025-09-18,,Commewealth War Graves Commission,False,"2 Marlow Road, Maidenhead, Berkshire SL6 7DX",In kind,"Return flights: (£370.49), meals (£206.24), coach (£139.82), hotel (£315.00)",1031.55,True,https://interests-api.parliament.uk/api/v1/Interests/13401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13346,International visit to Germany between 24 August 2025 and 29 August 2025,,2025-09-22,2025-09-30,,Visits outside the UK,4521,Liz Saville Roberts,Germany,Bonn,To attend the UN Global Changemaker Academy for Parliamentarians (G-CAP),2025-08-24,2025-08-29,,United Nations System Staff College (UNSSC),False,"Platz der Vereinten Nationen 1, 53113 Bonn, Germany",In kind,"Return flights (£198.98) hotel accommodation (£993), a Fixed Terminal Allowance to cover taxi costs to and from Bonn Airport (£186.64), meals provided by UNSSC (£410)",1788.62,True,https://interests-api.parliament.uk/api/v1/Interests/13346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13374,International visit to Gibraltar between 08 September 2025 and 11 September 2025,,2025-09-26,2025-09-26,,Visits outside the UK,5326,Edward Morello,Gibraltar,,To represent the Liberal Democrats at the Gibraltar National Day celebrations,2025-09-08,2025-09-11,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London
WC2R 1JA",In kind,"Flights (£489), accommodation (£525) and
meals (£250)",1264.00,True,https://interests-api.parliament.uk/api/v1/Interests/13374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13342,International visit to Portugal between 04 September 2025 and 06 September 2025,,2025-09-23,2025-09-25,,Visits outside the UK,4484,Alan Mak,Portugal,,Attendance at defence and foreign policy conference,2025-09-04,2025-09-06,,Körber-Stiftung,False,"Pariser Platz 4a, 10117 Berlin, Germany",In kind,"Accommodation, meals and reception, and bus travel",317.00,True,https://interests-api.parliament.uk/api/v1/Interests/13342,Münchner Sicherheitskonferenz,False,"Karolinenplatz 3, 80333 München, Germany",In kind,"Accommodation, meals and reception, and bus travel",317.00,True,,,,,,,,,,,,,,,,,,,,,,,,,
13363,International visit to United States between 16 September 2025 and 21 September 2025,,2025-09-24,2025-09-24,,Visits outside the UK,4823,John Finucane,United States,,The trip was to brief Irish citizens and the wider diaspora on political developments and the potential for Irish Unity.,2025-09-16,2025-09-21,,Friends of Sinn Féin USA,False,"Friends of Sinn Féin USA 1212 Floor 5, Avenue of the Americas, New York. USA",In kind,"Flights (£1,651.70) and accommodation in San Francisco (£1,433.65)",3085.35,True,https://interests-api.parliament.uk/api/v1/Interests/13363,Friends of Sinn Féin Canada,False,"Friends of Sinn Féin Canada 466 Dupont Street, Toronto, Ontario. M5R 1W6",In kind,Flights (£235.43) and accommodation in Vancouver (£639.02),874.45,True,Canada,,,,,,,,,,,,,,,,,,,,,,,,
13237,International visit to France between 04 August 2025 and 06 August 2025,,2025-09-23,2025-09-23,,Visits outside the UK,5161,Richard Tice,France,,Discuss Gas Power in UK,2025-08-04,2025-08-06,,Lubov Chernukhin,True,,In kind,"Accommodation (£1,000), meals (£400)",1400.00,False,https://interests-api.parliament.uk/api/v1/Interests/13237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13319,International visit to France between 05 September 2025 and 07 September 2025,,2025-09-22,2025-09-23,,Visits outside the UK,3991,Jesse Norman,France,,"Travel, accommodation and subsistence at a conference on Liberalism sponsored by the Istituto Bruno Leoni",2025-09-05,2025-09-07,,Istituto Bruno Leoni,False,"Piazza Castello 23, 20121 Milan",In kind,"Travel (£543) and accommodation (£4,469)",5012.00,True,https://interests-api.parliament.uk/api/v1/Interests/13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13337,International visit to Qatar between 06 December 2024 and 09 December 2024,,2025-09-19,2025-09-22,,Visits outside the UK,5357,Ayoub Khan,Qatar,Doha,To participate in the Doha Forum 2024,2024-12-06,2024-12-09,,Doha Forum,False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha Qatar",In kind,"Flights, accommodation and food",5955.00,True,https://interests-api.parliament.uk/api/v1/Interests/13337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13340,International visit to Pakistan between 03 August 2025 and 28 August 2025,,2025-09-19,2025-09-19,2025-11-14,Visits outside the UK,4409,Naz Shah,Pakistan,,"Speaking engagements, connecting with international stakeholders and developing insights into Muslim organisational working in the US.",2025-08-03,2025-08-28,,Mercy Mission,False,"203 Westgate, Bradford BD1 3AD",Monetary,"Flights (£2,393.58) and accommodation (£580, reimbursed on 12 September 2025)",2973.58,True,https://interests-api.parliament.uk/api/v1/Interests/13340,Adam Management Holdings Limited,False,"1 Canada Square, London E14 5AA",Monetary,"Flights (£2,848.23, received 17th October 2025)",2848.23,True,United States,"Washington, New York, Michigan",,,,,,,,,,,,,,,,,,,,,,,
13333,International visit to Palestine between 14 September 2025 and 16 September 2025,,2025-09-18,2025-09-18,,Visits outside the UK,5030,Dr Simon Opher,Palestine,,Fact finding visit organised by the Council for Arab-British Understanding,2025-09-14,2025-09-16,,Caabu (Council for Arab-British Understanding),False,"1 Gough Square, London EC4A 3DE",In kind,"Flights, accommodation and food",1050.00,True,https://interests-api.parliament.uk/api/v1/Interests/13333,,,,,,,,Jordan,,,,,,,,,,,,,,,,,,,,,,,,
13176,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-09-17,2025-09-17,,Visits outside the UK,4765,Wendy Chamberlain,Ghana,,Visit with Malaria No More to Ghana to visit clinical facilities and meet with political leaders to learn about issues with preventing and treating malaria.,2025-07-28,2025-08-03,,Malaria No More,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Internal Transport (10% share of vehicle cost £357), internal transport (10% of fuel and cost of driver £478.61), anti-malaria treatment and visa (£303), flights (£1912.12), hotel (£964.07), meals (£200)",4214.80,True,https://interests-api.parliament.uk/api/v1/Interests/13176,IVCC (Innovate Vector Control Consortium),True,,In kind,Subsistence: £167.65,167.65,True,,,,,,,,,,,,,,,,,,,,,,,,,
13275,International visit to Taiwan between 24 August 2025 and 28 August 2025,,2025-09-11,2025-09-15,,Visits outside the UK,152,Sir Iain Duncan Smith,Taiwan,Taipei,"To attend the annual summit of the Inter-Parliamentary Alliance on China to discuss the importance of peace and stability in the Indo-Pacific to domestic prosperity.
United for Taiwan: meeting President of R.O.C. Taiwan and Cabinet Ministers.",2025-08-24,2025-08-28,,"Ministry of Foreign Affairs, Taiwan",False,"No. 2, Ketagalan Blvd, Zhongzheng District, Taipei City, Taiwan",In kind,"Flights, transportation, accommodation and meals",7619.00,True,https://interests-api.parliament.uk/api/v1/Interests/13275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13251,International visit to United States between 07 August 2025 and 19 August 2025,,2025-09-08,2025-09-15,,Visits outside the UK,5352,Dr Roz Savage,United States,Washington DC,To attend The Certificate in Public Leadership (on a scholarship basis) run by the University of San Francisco and the Elected Officials to Protect America.,2025-08-07,2025-08-19,,Elected Officials to Protect America,False,"8 Brook St, Solon, Maine 04979 USA",In kind,"Flights (£1,100.00), other travel including airport transfers (£265.00), hotel (£ 512.08), course costs (£ 1,100.00) and meals (£91.76)",3068.84,True,https://interests-api.parliament.uk/api/v1/Interests/13251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13304,International visit to Gibraltar between 08 September 2025 and 10 September 2025,,2025-09-15,2025-09-15,,Visits outside the UK,5323,Matt Bishop,Gibraltar,,"Gibraltar National Day, as well as associated meetings and briefings",2025-09-08,2025-09-10,Gibraltar,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London WC2R 1JA",In kind,"Flights (£700), accommodation (£660) and meals (£400) for me and a staff member",1760.00,False,https://interests-api.parliament.uk/api/v1/Interests/13304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13305,International visit to Sweden between 20 August 2025 and 22 August 2025,,2025-09-15,2025-09-15,,Visits outside the UK,4601,Andrew Bowie,Sweden,,Engagement with Swedish businesses investing in UK,2025-08-20,2025-08-22,,Stockholm Chamber of Commerce,False,"Regeringsgatan 29, 111 53 Stockholm",In kind,"Flights (£495), accommodation (£230), food and beverages at event (estimated £80)",805.00,True,https://interests-api.parliament.uk/api/v1/Interests/13305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13263,International visit to Japan between 01 August 2025 and 18 August 2025,,2025-09-10,2025-09-10,,Visits outside the UK,185,Jeremy Corbyn,Japan,"Hiroshima, Nagasaki",Attend 80th anniversary commemoration Hiroshima and Nagasaki Atomic Bombing,2025-08-01,2025-08-18,,Genseikyo,False,"2-4-4 Yushima, Bunkyo-ku, Tokyo 113-8464",In kind,Accommodation for me and Laura Alvarez Tonis in Hiroshima and Nagasaki,1223.01,False,https://interests-api.parliament.uk/api/v1/Interests/13263,Rosa Luxemburg Foundation,False,"Straße der Pariser Kommune 8A, 10243 Berlin",In kind,Return flights for me,1791.42,False,,,,,,,,,,,,,,,,,,,,,,,,,
13261,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-10,2025-09-10,,Visits outside the UK,5301,Rebecca Smith,Israel,,Fact finding political delegation to Israel and the Palestinian Authorities,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality with an estimated value of £4,500",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13261,,,,,,,,Palestine,,,,,,,,,,,,,,,,,,,,,,,,
13259,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-09-09,2025-09-09,,Visits outside the UK,4824,Kim Johnson,Ghana,,Malaria No More visit to Ghana to see in person some of the lifesaving work and scientific research being carried out by partners who receive funding from the UK.,2025-07-28,2025-08-03,,Malaria No More UK,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Flights (£2337.62), hotel (£1320.70),internal transport - vehicle hire (£357), internal transport - Fuel & driver (£478.61), food 2 meals per day for 4 days (£200) and visa (£60)",4753.93,True,https://interests-api.parliament.uk/api/v1/Interests/13259,Innovative Vector Control Consortium (IVCC),False,"Liverpool School of Tropical Medicine, Pembroke Place, Liverpool, Merseyside L3 5QA.",In kind,"Meals, 2 per day for 1 day",150.00,True,,,,,,,,,,,,,,,,,,,,,,,,,
13252,International visit to Switzerland between 05 September 2025 and 06 September 2025,,2025-09-08,2025-09-08,,Visits outside the UK,5247,Sojan Joseph,Switzerland,Zurich,To speak in their Kerela community Onam celebration organised by the Be Friends Switzerland.,2025-09-05,2025-09-06,,Be Friends Switzerland,False,"Post Fach 10, 8126 Zumikon, ZH Switzerland.",In kind,"Flights(£353), accommodation (£195), local transport (£111) and meals (£83)",742.00,True,https://interests-api.parliament.uk/api/v1/Interests/13252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246,International visit to Israel between 25 August 2025 and 29 August 2025,,2025-09-07,2025-09-08,,Visits outside the UK,4601,Andrew Bowie,Israel,Israel and the Palestinian Authority,Fact finding political delegation,2025-08-25,2025-08-29,,Conservative Friends of Israel Ltd,False,"Conservative Friends of Israel Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality (value has been estimated)",4220.00,True,https://interests-api.parliament.uk/api/v1/Interests/13246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13211,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-02,2025-09-02,,Visits outside the UK,5332,Lincoln Jopp,Israel,,Fact finding political delegation.,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"Conservative Friends of Israel Ltd, PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13211,,,,,,,,Palestine,,,,,,,,,,,,,,,,,,,,,,,,
13209,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-02,2025-09-02,,Visits outside the UK,4407,Nigel Huddleston,Israel,Palestinian Authority,Fact finding political delegation,2025-08-24,2025-08-29,,Conservative Friends of Israel Ltd,False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality",4500.00,True,https://interests-api.parliament.uk/api/v1/Interests/13209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13186,International visit to Ghana between 28 July 2025 and 03 August 2025,,2025-08-29,2025-09-01,,Visits outside the UK,4638,Mr Tanmanjeet Singh Dhesi,Ghana,,To showcase how UK science is fighting malaria in Ghana.,2025-07-28,2025-08-03,,Malaria No More,False,"85 Great Portland Street, First Floor, London W1W 7LT",In kind,"Flights (£1912.12), accommodation (£964.07), parking (£178.00), internal transport (£835.61), visa (£140) and meals (£200)",4229.80,False,https://interests-api.parliament.uk/api/v1/Interests/13186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13205,International visit to Israel between 24 August 2025 and 29 August 2025,,2025-09-01,2025-09-01,,Visits outside the UK,5340,Jack Rankin,Israel,Israel and the Palestinian Authority,Fact finding political delegation,2025-08-24,2025-08-29,,Conservative Friends of Israel Limited,False,"Conservative Friends of Israel Ltd, PO Box 72288, London, SW1P 9LB",In kind,"Air travel, accommodation and hospitality with an estimated value",4530.00,True,https://interests-api.parliament.uk/api/v1/Interests/13205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13168,International visit to Poland between 29 July 2025 and 03 August 2025,,2025-08-26,2025-08-26,,Visits outside the UK,5065,Rachel Taylor,Poland,,"My partner and I drove a decommissioned ambulance full of medical supplies to the Poland/ Ukraine Border as part of a humanitarian mission organised by LKQ. The trip covered 1,300 miles and consisted of overnight stays along the route with a return flight once the ambulance was handed over to Ukranian medics.",2025-07-29,2025-08-03,,LKQ Group (UK) Limited,False,"T2 Birch Coppice Business Park, Danny Morson Way, Dordon 
B78 1SE",In kind,"Flights £216.08, accommodation £329.60. 
Per person cost (£272.84)",545.68,False,https://interests-api.parliament.uk/api/v1/Interests/13168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13166,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-22,2025-08-22,,Visits outside the UK,5331,Rosie Wrighting,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£883), accommodation (£649.9), food and refreshments (£270.23)",1803.13,True,https://interests-api.parliament.uk/api/v1/Interests/13166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13153,International visit to United States between 13 August 2025 and 17 August 2025,,2025-08-20,2025-08-20,2025-08-28,Visits outside the UK,4359,Stephen Kinnock,United States,"Napa Valley, California","Palo Alto Networks covered the costs for me to accompany my wife on a team-building trip to Napa Valley, organised for board members and their spouses/partners.",2025-08-13,2025-08-17,,Palo Alto Network,False,"3000 Tannery Way, Santa Clara, California 95054",In kind,"Hotel room for me and my wife (£4473.00 approximately), food (£906.00 approximately), flights (£6395.02 inc. immigration and customs fee) and airport transfers (£1099.50 - return journey was shared with my wife)",12873.52,False,https://interests-api.parliament.uk/api/v1/Interests/13153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13147,International visit to France between 01 August 2025 and 06 August 2025,,2025-08-19,2025-08-20,,Visits outside the UK,4743,Lee Anderson,France,,Visit to France as part of a group of sixteen people for a speaking engagement.,2025-08-01,2025-08-06,,E.I.R.P LIMITED,False,"Unit 26 Maisies Way, South Normanton, Alfreton, Derbyshire DE55 2DS",In kind,Flights and accommodation,1500.00,False,https://interests-api.parliament.uk/api/v1/Interests/13147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13129,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-15,2025-08-18,,Visits outside the UK,5088,Sarah Coombes,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£937.30), ccommodation (£649.90), food and refreshments (£270.23)",1857.43,True,https://interests-api.parliament.uk/api/v1/Interests/13129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13137,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-17,2025-08-18,,Visits outside the UK,4051,John Glen,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in action’ and meet with development experts and partners,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights ( £883), accommodation ( £649.9), food and Refreshments (£270.23)",1803.13,True,https://interests-api.parliament.uk/api/v1/Interests/13137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139,International visit to Israel between 24 July 2025 and 31 July 2025,,2025-08-18,2025-08-18,,Visits outside the UK,4005,Bob Blackman,Israel,,"To visit Israel and strengthen UK relations, learning more about the current situation on the ground.",2025-07-24,2025-07-31,,Elnet UK,False,"4th Floor 6 Princes Street, London W1B 2LG",In kind,"Flights (£980), insurance (£18.54), hotels (£1,707.23) and food (£495.73). Flights for staff member (£980),
insurance for staff member (£18.54) and food for staff member (£495.73)",4695.77,False,https://interests-api.parliament.uk/api/v1/Interests/13139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128,International visit to Jordan between 20 July 2025 and 25 July 2025,,2025-08-14,2025-08-15,,Visits outside the UK,5328,Sean Woodcock,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£883), accommodation (£649.90), food and refreshments (£270.23)",1803.13,True,https://interests-api.parliament.uk/api/v1/Interests/13128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13114,International visit to Israel between 28 July 2025 and 31 July 2025,,2025-08-13,2025-08-13,,Visits outside the UK,4108,Sir Gavin Williamson,Israel,,Visit to the October 7 sites,2025-07-28,2025-07-31,,ELNET UK,False,"Floor 4, 6 Princes Street, London W1B 2LG",In kind,Flights £973; accommodation £774; meals £335.32; insurance £18.44,2100.76,True,https://interests-api.parliament.uk/api/v1/Interests/13114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13100,International visit to Kenya between 22 July 2025 and 25 July 2025,,2025-08-11,2025-08-11,,Visits outside the UK,5146,Michael Payne,Kenya,,"Visiting healthcare facilities and meeting senior Government of Kenya representatives, also beneficiaries of healthcare initiatives and charity partners of projects funded by the Global Fund to fight AIDS, TB and Malaria.",2025-07-22,2025-07-25,,"Global Fund to Fight AIDS, TB and Malaria",False,"Chem. du Pommier 40, 1218 Le Grand-Saconnex, Switzerland",In kind,"Flights (£3,553.46), accommodation (£352.89), meals (£130.00) and transportation (£48.95)",4085.30,True,https://interests-api.parliament.uk/api/v1/Interests/13100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13087,International visit to Kenya between 22 July 2025 and 25 July 2025,,2025-08-07,2025-08-07,,Visits outside the UK,5287,Tim Roca,Kenya,,"Delegation to Kenya hosted by Global Fund to Fight AIDS, TB and Malaria.",2025-07-22,2025-07-25,,"Global Fund to Fight AIDS, TB and Malaria",False,"Chem. du Pommier 40
1218 Le Grand-Saconnex
Switzerland",In kind,"Flights	£3,553.46
Accommodation	£352.89
Meals	£130.00
Transportation	£48.95",4085.30,True,https://interests-api.parliament.uk/api/v1/Interests/13087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13075,International visit to Thailand between 14 July 2025 and 18 July 2025,,2025-08-06,2025-08-06,,Visits outside the UK,4799,Charlotte Nichols,Thailand,Bangkok,"Attending ""A Global Dialogue on Small Modular Reactor Deployment"" conference at the Queen Sikirit National Convention Centre in Bangkok, on 16 July 2025, which I was invited to attend and speak at in my capacity as Chair of the Nuclear APPG.",2025-07-14,2025-07-18,Nuclear APPG,Ratch Group PLC,False,"72 Ngamwongwan Road Bang Khen, Mueang Nonthaburi, Nonthaburi 11000",In kind,"Flights (£4,197.39), accommodation (£523.70)",4721.09,True,https://interests-api.parliament.uk/api/v1/Interests/13075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13064,International visit to Switzerland between 14 July 2025 and 17 July 2025,,2025-08-05,2025-08-05,,Visits outside the UK,4592,Dr Caroline Johnson,Switzerland,,Visit to Geneva to represent the Conservative Party at the KAS-IWDU Dialogue Programme for Strategic Exchange on Pushback Against Women’s Rights in International Organisations.,2025-07-14,2025-07-17,,Konrad Adenauer Stiftung,False,"Konrad-Adenauer-Stiftung e. V. Multilateral Dialogue Geneva, Avenue de France 23, CH-1202 Geneva Switzerland",In kind,"For flights, accommodation, meals and local transport",1635.79,True,https://interests-api.parliament.uk/api/v1/Interests/13064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13012,International visit to Gibraltar between 09 July 2025 and 11 July 2025,,2025-07-28,2025-07-28,,Visits outside the UK,5288,Dr Al Pinkerton,Gibraltar,,"To meet senior HM Government of Gibraltar ministers, Parliamentary representatives and business leaders to understand the economic and social challenges faced by Gibraltar since Brexit, and to learn how these will be overcome as a consequence of the recently-announced UK-EU deal.",2025-07-09,2025-07-11,Gibraltar,HM Government of Gibraltar,False,"6 Convent Place, Gibraltar GX11 1AA",In kind,"Return flights (£435), accommodation for two nights (£346) and meals/hospitality (£200)",981.00,True,https://interests-api.parliament.uk/api/v1/Interests/13012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13005,International visit to United States between 10 July 2025 and 14 July 2025,,2025-07-25,2025-07-28,,Visits outside the UK,4462,Tom Tugendhat,United States,Washington,A speaking engagement about international affairs,2025-07-10,2025-07-14,,Le Cercle,False,"85 Great Portland Street, London W1W 7LT",In kind,"Flights, (£6831.37), accommodation (£1,676), food (£695) and airport transfers (£150.80)",6831.62,True,https://interests-api.parliament.uk/api/v1/Interests/13005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12994,International visit to Taiwan between 28 June 2025 and 06 July 2025,,2025-07-25,2025-07-25,,Visits outside the UK,4108,Sir Gavin Williamson,Taiwan,,Keynote Speaker for Forum held on 2nd July.,2025-06-28,2025-07-06,,"School of Banking and Finance, National Sun Yat-sen University",False,"33F. No.3 Ziqiang 3rd Rd, Lingya Dist, Kaohsiung 802, Taiwan.",In kind,"Accommodation (£1,550.23), flights (£6222.58), internal Travel - High Speed Rail (£62.98), airport transport (£100.76) and meals (£377.85)",8314.40,True,https://interests-api.parliament.uk/api/v1/Interests/12994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12956,International visit to France on 09 July 2025,,2025-07-23,2025-07-23,,Visits outside the UK,4475,Suella Braverman,France,Strasbourg,To film footage in Strasbourg for an explainer film of a policy paper about leaving the European Convention on Human Rights which I have co-written with the Prosperity Institute.,2025-07-09,2025-07-09,,Prosperity Institute,False,"11 Charles Street,London,W1J 5DW",In kind,"2 Return economy flights to Strasbourg (£712.24), Heathrow airport parking for 2 vehicles (£180) and 1 hire car for day travel to, from and in Strasbourg (£640) for a member of my team and I",1532.24,False,https://interests-api.parliament.uk/api/v1/Interests/12956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
