ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
12814,"Silverstone Circuits Limited - £2,390.00",,2025-07-07,2025-07-07,,"Gifts, benefits and hospitality from UK sources",4032,Stuart Andrew,,In kind,"Two tickets with hospitality to attend the Grand Prix at Silverstone as Shadow Secretary of State for Culture, Media and Sport",2390.00,2025-07-06,2025-07-06,,False,Silverstone Circuits Limited,"Silverstone Circuit, Towcester, Northamptonshire, United Kingdom, NN12 8TN",Company,Silverstone Circuits Limited,,00882843,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12814,
12815,"The All England Lawn and Tennis Club (Wimbledon) Limited - £1,066.00",,2025-07-07,2025-07-07,,"Gifts, benefits and hospitality from UK sources",4032,Stuart Andrew,,In kind,"Two tickets with hospitality to attend Wimbledon as Shadow Secretary of State for Culture, Media and Sport",1066.00,2025-07-01,2025-07-01,,False,The All England Lawn and Tennis Club (Wimbledon) Limited,"Church Road, Wimbledon, London SW19 5AE",Company,The All England Lawn and Tennis Club (Wimbledon) Limited,,01429062,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12815,
12820,Fylde Borough Council - £400.00,,2025-07-07,2025-07-07,,"Gifts, benefits and hospitality from UK sources",5072,Mr Andrew Snowden,,In kind,Two tickets including hospitality to the Lytham Festival,400.00,2025-07-06,2025-07-06,,True,Fylde Borough Council,"Town Hall, Lytham Saint Annes FY8 1LW",Other,,,,,,Local Authority,https://interests-api.parliament.uk/api/v1/Interests/12820,
12808,Knights Tailoring Ltd - £750.00,,2025-07-06,2025-07-07,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,Ukraine,In kind,Two tickets for the National Film Awards to support the Ukrainian documentary 'We are Home'  that won Best Documentary. Hospitality included drinks but no food,750.00,2025-07-02,2025-07-02,2025-07-02,False,Knights Tailoring Ltd,"5 Station Road, Tidworth SP9 7NN",Company,Knights Tailoring Ltd,,07036550,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12808,
12798,BBC - £498.30,,2025-07-03,2025-07-04,,"Gifts, benefits and hospitality from UK sources",4797,James Murray,,In kind,Travel and food in relation to an appearance on BBC Any Questions (value is estimated),498.30,2025-06-27,2025-06-27,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12798,
12799,Football Association Limited - £350.00,,2025-07-04,2025-07-04,,"Gifts, benefits and hospitality from UK sources",5330,Mr Peter Bedford,,In kind,"Two tickets, including hospitality, for the Women's England v Jamaica football game at the King Power Stadium, Leicester City",350.00,2025-06-29,2025-06-29,,False,Football Association Limited,"Wembley Stadium, Wembley, London HA9 0WS",Company,Football Association Limited,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12799,
12797,BBC - £221.20,,2025-07-03,2025-07-04,,"Gifts, benefits and hospitality from UK sources",4797,James Murray,,In kind,Travel in relation to an appearance on BBC Any Questions (value is estimated),221.20,2025-02-07,2025-02-07,,True,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12797,
12788,Lawn Tennis Association Limited - £399.47,,2025-07-03,2025-07-03,,"Gifts, benefits and hospitality from UK sources",4018,Helen Grant,Tennis APPG,In kind,One ticket to attend the HSBC tennis tournament at The Queens Club as co-chair of the APPG for Tennis,399.47,2025-06-12,2025-06-12,,True,Lawn Tennis Association Limited,"National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Association Limited,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12788,
12790,London Marathon Events Ltd - £350.00,,2025-07-03,2025-07-03,,"Gifts, benefits and hospitality from UK sources",5311,Harriet Cross,,In kind,Hospitality at the London Marathon,350.00,2025-04-27,2025-04-27,,True,London Marathon Events Ltd,"190 Great Dover Street, London SE1 4YB",Company,London Marathon Events Ltd,,01528489,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12790,
12786,"The Premier League - £1,798.00",,2025-07-02,2025-07-03,,"Gifts, benefits and hospitality from UK sources",5065,Rachel Taylor,,In kind,Two tickets and hospitality for the Dua Lipa concert at Wembley Stadium,1798.00,2025-06-20,2025-06-20,,False,The Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Other,,,,,,Sport body,https://interests-api.parliament.uk/api/v1/Interests/12786,
12785,The Football Association Ltd - £525.00,,2025-07-02,2025-07-03,,"Gifts, benefits and hospitality from UK sources",5053,Natalie Fleet,,In kind,Three tickets including hospitality to the England v Jamaica match,525.00,2025-06-29,2025-06-29,,False,The Football Association Ltd,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association Ltd,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12785,
12789,"Lawn Tennis Association Ltd - £1,015.12",,2025-07-03,2025-07-03,,"Gifts, benefits and hospitality from UK sources",4018,Helen Grant,,In kind,"Two tickets to attend the HSBC tennis tournament at The Queens Club, London, including hospitality",1015.12,2025-06-22,2025-06-22,,False,Lawn Tennis Association Ltd,"National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Association Ltd,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12789,
12782,Lawn Tennis Association - £399.47,,2025-07-02,2025-07-03,,"Gifts, benefits and hospitality from UK sources",5065,Rachel Taylor,Tennis APPG,In kind,Centre Court ticket and lunch at The Queens Club during the Ladies HSBC Championships,399.47,2025-06-12,2025-06-12,,True,Lawn Tennis Association,"The National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12782,
12471,UK MUsic - £708.00,,2025-07-03,2025-07-03,,"Gifts, benefits and hospitality from UK sources",1440,Pete Wishart,,In kind,Two tickets and hospitality for myself and a staff member to the Music Producers Guild Awards 2025,708.00,2025-04-24,2025-04-24,,False,UK MUsic,"33 Foley Street, London W1W 7TL",Company,UK MUsic,,03245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12471,
12756,"Fazan Tahir - £3,700.00",,2025-07-01,2025-07-02,,"Gifts, benefits and hospitality from UK sources",4441,Sir Oliver Dowden,,In kind,Two tickets and hospitality for Royal Ascot,3700.00,2025-06-17,2025-06-17,,False,Fazan Tahir,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12756,
12715,"SXSW London Limited - £1,300.00",,2025-07-02,2025-07-02,,"Gifts, benefits and hospitality from UK sources",5229,Joe Powell,,In kind,A Platinum Pass to the SXSW Festival London by SXSW London. I gave this to a staff member because I attended the event as a speaker. The staff member was unable to attend.,1300.00,2025-06-02,2025-06-02,,False,SXSW London Limited,"SXSW London, 
Second Floor, 
67-71 Shoreditch High Street, 
London, 
England, 
E1 6JJ",Company,SXSW London Limited,,16034054,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12715,
12778,Incisive Business Media - £495.00,,2025-07-02,2025-07-02,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"Ticket to an awards ceremony where I presented an award, a meal and entertainment was provided",495.00,2025-06-11,2025-06-11,,True,Incisive Business Media,"New London House, 172 Drury Lane, London WC2B 5QR",Company,Incisive Business Media,,GB 268762849,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12778,
12755,Kamal Pankhania - £450.00,,2025-07-01,2025-07-02,,"Gifts, benefits and hospitality from UK sources",4441,Sir Oliver Dowden,,In kind,Ticket to the Conservative Summer party,450.00,2025-06-12,2025-06-12,,True,Kamal Pankhania,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/12755,
12780,"The Warwickshire County Cricket Club Ltd - £2,400.00",,2025-07-02,2025-07-02,,"Gifts, benefits and hospitality from UK sources",4818,Saqib Bhatti,,In kind,"Two tickets to attend the opening day of the England v India Test Match as guest of the Warwickshire County Cricket Club.  Ticket price includes parking, balcony seating and hospitality",2400.00,2025-07-02,2025-07-02,,False,The Warwickshire County Cricket Club Ltd,"Edgbaston Stadium, Birmingham B5 7QU",Company,The Warwickshire County Cricket Club Ltd,,IP27221R,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12780,
12781,"SXSW London - £1,300.00",,2025-07-02,2025-07-02,,"Gifts, benefits and hospitality from UK sources",5030,Dr Simon Opher,,In kind,I received a complementary platinum pass for SXSW London conference where I was a speaker,1300.00,2025-06-12,2025-06-19,,True,SXSW London,"Second Floor, 67-71 Shoreditch High Street, London E1 6JJ",Company,SXSW London,,16034054,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12781,
12773,Jockey Club Racecourses Ltd - £680.00,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",4066,Priti Patel,,In kind,Hospitality provided to myself and a family member at The Derby (the value of the hospitality provided was £340pp). Entry tickets were purchased by me,680.00,2025-06-07,2025-06-07,,False,Jockey Club Racecourses Ltd,"21-27 Lambs Conduit Street, London WC1N 3NL",Company,Jockey Club Racecourses Ltd,,02909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12773,
12765,Lawn Tennis Association Limited - £420.00,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",5203,Alison Griffiths,,In kind,"Two tickets, with lunch to the HSBC Championships at The Queen's Club",420.00,2025-06-19,2025-06-19,,False,Lawn Tennis Association Limited,"The National Tennis Centre
100 Priory Lane
Roehampton
SW15 5JQ",Company,Lawn Tennis Association Limited,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12765,
12770,"Lawn Tennis Association - £1,015.12",,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",3952,Mr Toby Perkins,APPG Tennis,In kind,Two tickets (with hospitality) to watch HSBC championships at Queens,1015.12,2025-06-22,2025-06-22,2025-06-22,False,Lawn Tennis Association,"The National Tennis Centre, 100 Priory Lane, London SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12770,
12774,Ascot Racecourse Limited - £550.00,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",5340,Jack Rankin,,In kind,"Hosted at Royal Ascot 'Ladies Day' with my wife in the Royal Enclosure. This included lunch at Royal Enclosure Lodge and hospitality at the Summer House, with access to an hospitality box .",550.00,2025-06-19,2025-06-19,,False,Ascot Racecourse Limited,"Ascot Racecourse, Ascot, Berkshire, SL5 7JX",Company,Ascot Racecourse Limited,,04320977,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12774,
12746,How The Light Gets In (TVF Limited) - £155.00,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,Monetary,This was travel/petrol money that was reimbursed for an event attended earlier in the month and registered.,155.00,2025-06-30,2025-06-30,,False,How The Light Gets In (TVF Limited),"375 City Road, London EC1V 1NB",Company,How The Light Gets In (TVF Limited),,02830019,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12746,
12768,Glastonbury Festivals Limited - £388.75,,2025-07-01,2025-07-01,2025-08-14,"Gifts, benefits and hospitality from UK sources",4500,Clive Lewis,,In kind,"One ticket for Glastonbury 2025, for attendance in relation to a speaking engagement at the Speakers Forum (actual value)",388.75,2025-06-27,2025-06-27,2025-06-29,True,Glastonbury Festivals Limited,"Worthy Farm, Pilton, Shepton Mallet, Somerset BA4 4BY",Company,Glastonbury Festivals Limited,,02737866,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12768,
12764,Royal United Services Institute - £840.00,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",5336,Helen Maguire,,In kind,"Admission to RUSI Land Warfare Conference, which I attended for half a day only (total cost given for two days)",840.00,2025-06-17,2025-06-17,,True,Royal United Services Institute,"61 Whitehall, London SW1A 2ET",Other,,,,,,Charity,https://interests-api.parliament.uk/api/v1/Interests/12764,
12771,LTA Operations Limited - £399.47,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",1512,David Mundell,,In kind,Ticket for the HSBC Championships at The Queen's Club,399.47,2025-06-10,2025-06-10,2025-06-10,True,LTA Operations Limited,"The National Tennis Centre, 100Priory Lane, Roehampton, London SW15 5JQ",Company,LTA Operations Limited,,07475460,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12771,
12769,Lawn Tennis Association - £399.47,,2025-07-01,2025-07-01,,"Gifts, benefits and hospitality from UK sources",3952,Mr Toby Perkins,APPG Tennis,In kind,Ticket (including hospitality) to the HSBC Championships at Queens,399.47,2025-06-12,2025-06-12,2025-06-12,True,Lawn Tennis Association,"The National Tennis Centre, 100 Priory Lane, London SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12769,
12745,"LTA - £1,198.40",,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",1482,Graham Stuart,,In kind,Three tickets and hospitality at the HSBC Championships for myself and two guests,1198.40,2025-06-12,2025-06-12,,False,LTA,"National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,LTA,,07475460,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12745,
12758,Oldham Athletic Football Club - £580.00,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",4569,Jim McMahon,,In kind,Two matchday tickets including hospitality to the National League Promotion Final at Wembley Stadium (estimated value per ticket £290.) (One of the tickets was given to the club by the National League),580.00,2025-06-01,2025-06-01,,False,Oldham Athletic Football Club,"Boundary Park, Furtherwood Road, Oldham OL1 2PA",Company,Oldham Athletic Football Club,,04989487,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12758,
12749,Ascot Racecourse - £590.00,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",4932,Mr Louie French,,In kind,Two tickets to Royal Ascot and lunch with representatives of Ascot and British Horseracing as the Shadow Minister for Sport,590.00,2025-06-19,2025-06-19,,False,Ascot Racecourse,"High Street, Ascot SL5 7JX",Company,Ascot Racecourse,,04320977,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12749,
12754,Ascot Racecourse Limited - £590.00,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",4778,Greg Smith,,In kind,Two tickets for myself and a family member to attend Ascot Races,590.00,2025-06-19,2025-06-19,,True,Ascot Racecourse Limited,"Ascot Racecourse, Ascot, Berkshire SL5 7JX",Company,Ascot Racecourse Limited,,04320977,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12754,
12744,Lawn Tennis Association - £399.47,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",5222,Tom Rutland,,In kind,One ticket and hospitality to the HSBC Championships,399.47,2025-06-12,2025-06-12,,True,Lawn Tennis Association,"The National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12744,
12753,Jockey Club Racecourses Ltd - £680.00,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",5316,Mike Reader,,In kind,"In my role as an Ambassador for Labour Society of Sport, I accepted two tickets from the Jockey Club for an organised visit.",680.00,2025-06-06,2025-06-06,,False,Jockey Club Racecourses Ltd,"21-27 Lambs Conduit Street, London, England WC1N 3NL",Company,Jockey Club Racecourses Ltd,,02909409,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12753,
12759,Oldham Athletic Football Club - £110.00,,2025-06-30,2025-06-30,,"Gifts, benefits and hospitality from UK sources",4569,Jim McMahon,,In kind,Two matchday and hospitality tickets for a fixture on Good Friday (estimated total value),110.00,2025-04-18,2025-04-18,,False,Oldham Athletic Football Club,"Boundary Park, Furtherwood Road, Oldham OL1 2PA",Company,Oldham Athletic Football Club,,04989487,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/12759,
